dictionarySeq,tagCategory,tagField,tagInterfaceFlag,tagPrompt
33480,Heteronucl_NOE_experiment,Experiment_name,SFAV-P,Experiment name
33490,Heteronucl_NOE_experiment,Sample_ID,?,?
33500,Heteronucl_NOE_experiment,Sample_label,?,?
33510,Heteronucl_NOE_experiment,Sample_state,?,?
33520,Heteronucl_NOE_experiment,Sf_ID,?,?
33530,Heteronucl_NOE_experiment,Entry_ID,?,?
33540,Heteronucl_NOE_experiment,Heteronucl_NOE_list_ID,?,?
33550,Heteronucl_NOE_software,Software_ID,?,?
33560,Heteronucl_NOE_software,Software_label,C,Software label
33570,Heteronucl_NOE_software,Method_ID,?,?
33580,Heteronucl_NOE_software,Method_label,?,?
33590,Heteronucl_NOE_software,Sf_ID,?,?
33600,Heteronucl_NOE_software,Entry_ID,C,Entry ID
33610,Heteronucl_NOE_software,Heteronucl_NOE_list_ID,?,?
33620,Heteronucl_NOE,ID,C,Heteronuclear NOE ID
33630,Heteronucl_NOE,Assembly_atom_ID_1,?,?
33640,Heteronucl_NOE,Entity_assembly_ID_1,?,?
33650,Heteronucl_NOE,Entity_ID_1,?,?
33660,Heteronucl_NOE,Comp_index_ID_1,?,?
33670,Heteronucl_NOE,Seq_ID_1,?,?
33680,Heteronucl_NOE,Comp_ID_1,?,?
33690,Heteronucl_NOE,Atom_ID_1,C,Atom name (HN)
33700,Heteronucl_NOE,Atom_type_1,C,Atom type one (H)
33710,Heteronucl_NOE,Atom_isotope_number_1,?,?
33720,Heteronucl_NOE,Assembly_atom_ID_2,?,?
33730,Heteronucl_NOE,Entity_assembly_ID_2,?,?
33740,Heteronucl_NOE,Entity_ID_2,?,?
33750,Heteronucl_NOE,Comp_index_ID_2,?,?
33760,Heteronucl_NOE,Seq_ID_2,?,?
33770,Heteronucl_NOE,Comp_ID_2,?,?
33780,Heteronucl_NOE,Atom_ID_2,C,Atom name (N)
33790,Heteronucl_NOE,Atom_type_2,C,Atom type two (n)
33800,Heteronucl_NOE,Atom_isotope_number_2,?,?
33810,Heteronucl_NOE,Val,C,Heteronuclear value
33820,Heteronucl_NOE,Val_err,C,Value error
33830,Heteronucl_NOE,Resonance_ID_1,?,?
33840,Heteronucl_NOE,Resonance_ID_2,?,?
33850,Heteronucl_NOE,Auth_entity_assembly_ID_1,?,?
33860,Heteronucl_NOE,Auth_seq_ID_1,?,?
33870,Heteronucl_NOE,Auth_comp_ID_1,?,?
33880,Heteronucl_NOE,Auth_atom_ID_1,?,?
33890,Heteronucl_NOE,Auth_entity_assembly_ID_2,?,?
33900,Heteronucl_NOE,Auth_seq_ID_2,?,?
33910,Heteronucl_NOE,Auth_comp_ID_2,?,?
33920,Heteronucl_NOE,Auth_atom_ID_2,?,?
33930,Heteronucl_NOE,Sf_ID,?,?
33940,Heteronucl_NOE,Entry_ID,C,Entry ID
33950,Heteronucl_NOE,Heteronucl_NOE_list_ID,?,?
33960,Theoretical_heteronucl_NOE_list,Sf_category,?,?
33970,Theoretical_heteronucl_NOE_list,Sf_framecode,?,?
33980,Theoretical_heteronucl_NOE_list,Entry_ID,C,Entry ID
33990,Theoretical_heteronucl_NOE_list,Sf_ID,?,?
34000,Theoretical_heteronucl_NOE_list,ID,C,Theoretical heteronuclear NOE list ID
34010,Theoretical_heteronucl_NOE_list,Name,?,?
34020,Theoretical_heteronucl_NOE_list,Data_file_name,?,?
34030,Theoretical_heteronucl_NOE_list,Sample_condition_list_ID,?,?
34040,Theoretical_heteronucl_NOE_list,Sample_condition_list_label,?,?
34050,Theoretical_heteronucl_NOE_list,Spectrometer_frequency_1H,C,Spectrometer frequency 1H (900; 800; 700; 600)
34060,Theoretical_heteronucl_NOE_list,Heteronuclear_NOE_val_type,C,Theoretical heteronuclear NOE value type
34070,Theoretical_heteronucl_NOE_list,NOE_ref_val,?,?
34080,Theoretical_heteronucl_NOE_list,NOE_ref_description,?,?
34090,Theoretical_heteronucl_NOE_list,Details,?,?
34100,Theoretical_heteronucl_NOE_list,Text_data_format,?,?
34110,Theoretical_heteronucl_NOE_list,Text_data,?,?
34120,Theoretical_heteronucl_NOE_experiment,Experiment_ID,?,?
34130,Theoretical_heteronucl_NOE_experiment,Experiment_name,SFAV-P,Experiment name
34140,Theoretical_heteronucl_NOE_experiment,Sample_ID,?,?
34150,Theoretical_heteronucl_NOE_experiment,Sample_label,?,?
34160,Theoretical_heteronucl_NOE_experiment,Sample_state,?,?
34170,Theoretical_heteronucl_NOE_experiment,Sf_ID,?,?
34180,Theoretical_heteronucl_NOE_experiment,Entry_ID,?,?
34190,Theoretical_heteronucl_NOE_experiment,Theoretical_heteronucl_NOE_list_ID,?,?
34200,Theoretical_heteronucl_NOE_software,Software_ID,?,?
34210,Theoretical_heteronucl_NOE_software,Software_label,C,Software label
34220,Theoretical_heteronucl_NOE_software,Method_ID,?,?
34230,Theoretical_heteronucl_NOE_software,Method_label,?,?
34240,Theoretical_heteronucl_NOE_software,Sf_ID,?,?
34250,Theoretical_heteronucl_NOE_software,Entry_ID,C,Entry ID
34260,Theoretical_heteronucl_NOE_software,Theoretical_heteronucl_NOE_list_ID,?,?
34270,Theoretical_heteronucl_NOE,ID,C,Theoretical heteronuclear NOE ID
34280,Theoretical_heteronucl_NOE,Assembly_atom_ID_1,?,?
34290,Theoretical_heteronucl_NOE,Entity_assembly_ID_1,?,?
34300,Theoretical_heteronucl_NOE,Entity_ID_1,?,?
34310,Theoretical_heteronucl_NOE,Comp_index_ID_1,?,?
34320,Theoretical_heteronucl_NOE,Seq_ID_1,?,?
34330,Theoretical_heteronucl_NOE,Comp_ID_1,?,?
34340,Theoretical_heteronucl_NOE,Atom_ID_1,C,Atom name (HN)
34350,Theoretical_heteronucl_NOE,Atom_type_1,C,Atom type one (H)
34360,Theoretical_heteronucl_NOE,Atom_isotope_number_1,?,?
34370,Theoretical_heteronucl_NOE,Assembly_atom_ID_2,?,?
34380,Theoretical_heteronucl_NOE,Entity_assembly_ID_2,?,?
34390,Theoretical_heteronucl_NOE,Entity_ID_2,?,?
34400,Theoretical_heteronucl_NOE,Comp_index_ID_2,?,?
34410,Theoretical_heteronucl_NOE,Seq_ID_2,?,?
34420,Theoretical_heteronucl_NOE,Comp_ID_2,?,?
34430,Theoretical_heteronucl_NOE,Atom_ID_2,C,Atom name (N)
34440,Theoretical_heteronucl_NOE,Atom_type_2,C,Atom type two (n)
34450,Theoretical_heteronucl_NOE,Atom_isotope_number_2,?,?
34460,Theoretical_heteronucl_NOE,Val,C,Theoretical heteronuclear value
34470,Theoretical_heteronucl_NOE,Val_err,C,Value error
34480,Theoretical_heteronucl_NOE,Resonance_ID_1,?,?
34490,Theoretical_heteronucl_NOE,Resonance_ID_2,?,?
34500,Theoretical_heteronucl_NOE,Auth_entity_assembly_ID_1,?,?
34510,Theoretical_heteronucl_NOE,Auth_seq_ID_1,?,?
34520,Theoretical_heteronucl_NOE,Auth_comp_ID_1,?,?
34530,Theoretical_heteronucl_NOE,Auth_atom_ID_1,?,?
34540,Theoretical_heteronucl_NOE,Auth_entity_assembly_ID_2,?,?
34550,Theoretical_heteronucl_NOE,Auth_seq_ID_2,?,?
34560,Theoretical_heteronucl_NOE,Auth_comp_ID_2,?,?
34570,Theoretical_heteronucl_NOE,Auth_atom_ID_2,?,?
34580,Theoretical_heteronucl_NOE,Sf_ID,?,?
34590,Theoretical_heteronucl_NOE,Entry_ID,C,Entry ID
34600,Theoretical_heteronucl_NOE,Theoretical_heteronucl_NOE_list_ID,?,?
34610,Heteronucl_T1_list,Sf_category,?,?
34620,Heteronucl_T1_list,Sf_framecode,?,?
34630,Heteronucl_T1_list,Entry_ID,C,Entry ID
34640,Heteronucl_T1_list,Sf_ID,?,?
34650,Heteronucl_T1_list,ID,C,Heteronuclear R1 (T1) list ID
34660,Heteronucl_T1_list,Name,?,?
34670,Heteronucl_T1_list,Data_file_name,?,?
34680,Heteronucl_T1_list,Sample_condition_list_ID,?,?
34690,Heteronucl_T1_list,Sample_condition_list_label,?,?
34700,Heteronucl_T1_list,Spectrometer_frequency_1H,C,Spectrometer frequency 1H
34710,Heteronucl_T1_list,T1_coherence_type,C,R1 (T1) coherence type
34720,Heteronucl_T1_list,T1_val_units,C,R1 (T1) value units
34730,Heteronucl_T1_list,Details,?,?
34740,Heteronucl_T1_list,Text_data_format,?,?
34750,Heteronucl_T1_list,Text_data,?,?
34760,Heteronucl_T1_experiment,Experiment_ID,?,?
34770,Heteronucl_T1_experiment,Experiment_name,SFAV-P,Experiment name
34780,Heteronucl_T1_experiment,Sample_ID,?,?
34790,Heteronucl_T1_experiment,Sample_label,?,?
34800,Heteronucl_T1_experiment,Sample_state,?,?
34810,Heteronucl_T1_experiment,Sf_ID,?,?
34820,Heteronucl_T1_experiment,Entry_ID,C,Entry ID
34830,Heteronucl_T1_experiment,Heteronucl_T1_list_ID,?,?
34840,Heteronucl_T1_software,Software_ID,?,?
34850,Heteronucl_T1_software,Software_label,C,Software label
34860,Heteronucl_T1_software,Method_ID,?,?
34870,Heteronucl_T1_software,Method_label,?,?
34880,Heteronucl_T1_software,Sf_ID,?,?
34890,Heteronucl_T1_software,Entry_ID,C,Entry ID
34900,Heteronucl_T1_software,Heteronucl_T1_list_ID,?,?
34910,T1,ID,C,R1 (T1) ID
34920,T1,Assembly_atom_ID,?,?
34930,T1,Entity_assembly_ID,C,Entity assembly ID
34940,T1,Entity_ID,C,Entity ID
34950,T1,Comp_index_ID,C,Sequence number
34960,T1,Seq_ID,?,?
34970,T1,Comp_ID,C,Chem compound code
34980,T1,Atom_ID,C,Atom name (N)
34990,T1,Atom_type,C,Atom type (H; C; N)
35000,T1,Atom_isotope_number,?,?
35010,T1,Val,C,R1 (T1) value
35020,T1,Val_err,C,Value error
35030,T1,Resonance_ID,?,?
35040,T1,Auth_entity_assembly_ID,?,?
35050,T1,Auth_seq_ID,?,?
35060,T1,Auth_comp_ID,?,?
35070,T1,Auth_atom_ID,?,?
35080,T1,Sf_ID,?,?
35090,T1,Entry_ID,C,Entry ID
35100,T1,Heteronucl_T1_list_ID,?,?
35110,Theoretical_heteronucl_T1_list,Sf_category,?,?
35120,Theoretical_heteronucl_T1_list,Sf_framecode,?,?
35130,Theoretical_heteronucl_T1_list,Entry_ID,C,Entry ID
35140,Theoretical_heteronucl_T1_list,Sf_ID,?,?
35150,Theoretical_heteronucl_T1_list,ID,C,Theoretical heteronuclear R1 (T1) list ID
35160,Theoretical_heteronucl_T1_list,Name,?,?
35170,Theoretical_heteronucl_T1_list,Data_file_name,?,?
35180,Theoretical_heteronucl_T1_list,Sample_condition_list_ID,?,?
35190,Theoretical_heteronucl_T1_list,Sample_condition_list_label,?,?
35200,Theoretical_heteronucl_T1_list,Spectrometer_frequency_1H,C,Spectrometer frequency 1H
35210,Theoretical_heteronucl_T1_list,T1_coherence_type,C,R1 (T1) coherence type
35220,Theoretical_heteronucl_T1_list,T1_val_units,C,R1 (T1) value units
35230,Theoretical_heteronucl_T1_list,Details,?,?
35240,Theoretical_heteronucl_T1_list,Text_data_format,?,?
35250,Theoretical_heteronucl_T1_list,Text_data,?,?
35260,Theoretical_heteronucl_T1_experiment,Experiment_ID,?,?
35270,Theoretical_heteronucl_T1_experiment,Experiment_name,SFAV-P,Experiment name
35280,Theoretical_heteronucl_T1_experiment,Sample_ID,?,?
35290,Theoretical_heteronucl_T1_experiment,Sample_label,?,?
35300,Theoretical_heteronucl_T1_experiment,Sample_state,?,?
35310,Theoretical_heteronucl_T1_experiment,Sf_ID,?,?
35320,Theoretical_heteronucl_T1_experiment,Entry_ID,C,Entry ID
35330,Theoretical_heteronucl_T1_experiment,Theoretical_heteronucl_T1_list_ID,?,?
35340,Theoretical_heteronucl_T1_software,Software_ID,?,?
35350,Theoretical_heteronucl_T1_software,Software_label,C,Software label
35360,Theoretical_heteronucl_T1_software,Method_ID,?,?
35370,Theoretical_heteronucl_T1_software,Method_label,?,?
35380,Theoretical_heteronucl_T1_software,Sf_ID,?,?
35390,Theoretical_heteronucl_T1_software,Entry_ID,C,Entry ID
35400,Theoretical_heteronucl_T1_software,Theoretical_heteronucl_T1_list_ID,?,?
35410,Theoretical_T1,ID,C,R1 (T1) ID
35420,Theoretical_T1,Assembly_atom_ID,?,?
35430,Theoretical_T1,Entity_assembly_ID,C,Entity assembly ID
35440,Theoretical_T1,Entity_ID,C,Entity ID
35450,Theoretical_T1,Comp_index_ID,C,Sequence number
35460,Theoretical_T1,Seq_ID,?,?
35470,Theoretical_T1,Comp_ID,C,Chem compound code
35480,Theoretical_T1,Atom_ID,C,Atom name (N)
35490,Theoretical_T1,Atom_type,C,Atom type (H; C; N)
35500,Theoretical_T1,Atom_isotope_number,?,?
35510,Theoretical_T1,Val,C,R1 (T1) value
35520,Theoretical_T1,Val_err,C,Value error
35530,Theoretical_T1,Resonance_ID,?,?
35540,Theoretical_T1,Auth_entity_assembly_ID,?,?
35550,Theoretical_T1,Auth_seq_ID,?,?
35560,Theoretical_T1,Auth_comp_ID,?,?
35570,Theoretical_T1,Auth_atom_ID,?,?
35580,Theoretical_T1,Sf_ID,?,?
35590,Theoretical_T1,Entry_ID,C,Entry ID
35600,Theoretical_T1,Theoretical_heteronucl_T1_list_ID,?,?
35610,Heteronucl_T1rho_list,Sf_category,?,?
35620,Heteronucl_T1rho_list,Sf_framecode,?,?
35630,Heteronucl_T1rho_list,Entry_ID,C,Entry ID
35640,Heteronucl_T1rho_list,Sf_ID,?,?
35650,Heteronucl_T1rho_list,ID,C,R1 (T1) rho list ID
35660,Heteronucl_T1rho_list,Name,?,?
35670,Heteronucl_T1rho_list,Data_file_name,?,?
35680,Heteronucl_T1rho_list,Sample_condition_list_ID,?,?
35690,Heteronucl_T1rho_list,Sample_condition_list_label,?,?
35700,Heteronucl_T1rho_list,Spectrometer_frequency_1H,C,Spectrometer frequency 1H (900; 800; 700; 600)
35710,Heteronucl_T1rho_list,Temp_calibration_method,?,?
35720,Heteronucl_T1rho_list,Temp_control_method,?,?
35730,Heteronucl_T1rho_list,T1rho_coherence_type,C,R1 (T1) rho coherence type
35740,Heteronucl_T1rho_list,T1rho_val_units,C,Value units
35750,Heteronucl_T1rho_list,Rex_units,C,Rex value units
35760,Heteronucl_T1rho_list,Details,?,?
35770,Heteronucl_T1rho_list,Text_data_format,?,?
35780,Heteronucl_T1rho_list,Text_data,?,?
35790,Heteronucl_T1rho_experiment,Experiment_ID,?,?
35800,Heteronucl_T1rho_experiment,Experiment_name,SFAV-P,Experiment name
35810,Heteronucl_T1rho_experiment,Sample_ID,?,?
35820,Heteronucl_T1rho_experiment,Sample_label,?,?
35830,Heteronucl_T1rho_experiment,Sample_state,C,Sample state
35840,Heteronucl_T1rho_experiment,Sf_ID,?,?
35850,Heteronucl_T1rho_experiment,Entry_ID,C,Entry ID
35860,Heteronucl_T1rho_experiment,Heteronucl_T1rho_list_ID,?,?
35870,Heteronucl_T1rho_software,Software_ID,?,?
35880,Heteronucl_T1rho_software,Software_label,C,Software label
35890,Heteronucl_T1rho_software,Method_ID,?,?
35900,Heteronucl_T1rho_software,Method_label,?,?
35910,Heteronucl_T1rho_software,Sf_ID,?,?
35920,Heteronucl_T1rho_software,Entry_ID,C,Entry ID
35930,Heteronucl_T1rho_software,Heteronucl_T1rho_list_ID,?,?
35940,T1rho,ID,C,R1 (T1) rho ID
35950,T1rho,Assembly_atom_ID,?,?
35960,T1rho,Entity_assembly_ID,C,Entity assembly ID
35970,T1rho,Entity_ID,C,Entity ID
35980,T1rho,Comp_index_ID,C,Sequence number
35990,T1rho,Seq_ID,?,?
36000,T1rho,Comp_ID,C,Compound code (VAL; DT; U)
36010,T1rho,Atom_ID,C,Atom name (N; CA)
36020,T1rho,Atom_type,C,Atom type (N; C)
36030,T1rho,Atom_isotope_number,?,?
36040,T1rho,T1rho_val,C,R1(T1) rho value
36050,T1rho,T1rho_val_err,C,Value error
36060,T1rho,Rex_val,?,?
36070,T1rho,Rex_val_err,?,?
36080,T1rho,Resonance_ID,?,?
36090,T1rho,Auth_entity_assembly_ID,?,?
36100,T1rho,Auth_seq_ID,?,?
36110,T1rho,Auth_comp_ID,?,?
36120,T1rho,Auth_atom_ID,?,?
36130,T1rho,Sf_ID,?,?
36140,T1rho,Entry_ID,C,Entry ID
36150,T1rho,Heteronucl_T1rho_list_ID,?,?
36160,Heteronucl_T2_list,Sf_category,?,?
36170,Heteronucl_T2_list,Sf_framecode,?,?
36180,Heteronucl_T2_list,Entry_ID,C,Entry ID
36190,Heteronucl_T2_list,Sf_ID,?,?
36200,Heteronucl_T2_list,ID,C,R2 (T2) list ID
36210,Heteronucl_T2_list,Name,?,?
36220,Heteronucl_T2_list,Data_file_name,?,?
36230,Heteronucl_T2_list,Sample_condition_list_ID,?,?
36240,Heteronucl_T2_list,Sample_condition_list_label,?,?
36250,Heteronucl_T2_list,Temp_calibration_method,?,?
36260,Heteronucl_T2_list,Temp_control_method,?,?
36270,Heteronucl_T2_list,Spectrometer_frequency_1H,C,Spectrometer frequency 1H
36280,Heteronucl_T2_list,T2_coherence_type,C,R2 (T2) coherence type
36290,Heteronucl_T2_list,T2_val_units,C,Value units
36300,Heteronucl_T2_list,Rex_units,C,Rex value units
36310,Heteronucl_T2_list,Details,?,?
36320,Heteronucl_T2_list,Text_data_format,?,?
36330,Heteronucl_T2_list,Text_data,?,?
36340,Heteronucl_T2_experiment,Experiment_ID,?,?
36350,Heteronucl_T2_experiment,Experiment_name,SFAV-P,Experiment name
36360,Heteronucl_T2_experiment,Sample_ID,?,?
36370,Heteronucl_T2_experiment,Sample_label,?,?
36380,Heteronucl_T2_experiment,Sample_state,?,?
36390,Heteronucl_T2_experiment,Sf_ID,?,?
36400,Heteronucl_T2_experiment,Entry_ID,C,Entry ID
36410,Heteronucl_T2_experiment,Heteronucl_T2_list_ID,?,?
36420,Heteronucl_T2_software,Software_ID,?,?
36430,Heteronucl_T2_software,Software_label,C,Software label
36440,Heteronucl_T2_software,Method_ID,?,?
36450,Heteronucl_T2_software,Method_label,?,?
36460,Heteronucl_T2_software,Sf_ID,?,?
36470,Heteronucl_T2_software,Entry_ID,C,Entry ID
36480,Heteronucl_T2_software,Heteronucl_T2_list_ID,?,?
36490,T2,ID,C,R2 (T2) ID
36500,T2,Assembly_atom_ID,?,?
36510,T2,Entity_assembly_ID,C,Entity assembly ID
36520,T2,Entity_ID,C,Entity ID
36530,T2,Comp_index_ID,C,Sequence number
36540,T2,Seq_ID,?,?
36550,T2,Comp_ID,C,Compound code (VAL; DT; U)
36560,T2,Atom_ID,C,Atom name (N; CA)
36570,T2,Atom_type,C,Atom type (N; C)
36580,T2,Atom_isotope_number,?,?
36590,T2,T2_val,C,R2 (T2) value
36600,T2,T2_val_err,C,Value error
36610,T2,Rex_val,C,Rex value
36620,T2,Rex_err,C,Rex value error
36630,T2,Resonance_ID,?,?
36640,T2,Auth_entity_assembly_ID,?,?
36650,T2,Auth_seq_ID,?,?
36660,T2,Auth_comp_ID,?,?
36670,T2,Auth_atom_ID,?,?
36680,T2,Sf_ID,?,?
36690,T2,Entry_ID,C,Entry ID
36700,T2,Heteronucl_T2_list_ID,?,?
36710,Theoretical_heteronucl_T2_list,Sf_category,?,?
36720,Theoretical_heteronucl_T2_list,Sf_framecode,?,?
36730,Theoretical_heteronucl_T2_list,Entry_ID,C,Entry ID
36740,Theoretical_heteronucl_T2_list,Sf_ID,?,?
36750,Theoretical_heteronucl_T2_list,ID,C,R2 (T2) list ID
36760,Theoretical_heteronucl_T2_list,Name,?,?
36770,Theoretical_heteronucl_T2_list,Data_file_name,?,?
36780,Theoretical_heteronucl_T2_list,Sample_condition_list_ID,?,?
36790,Theoretical_heteronucl_T2_list,Sample_condition_list_label,?,?
36800,Theoretical_heteronucl_T2_list,Temp_calibration_method,?,?
36810,Theoretical_heteronucl_T2_list,Temp_control_method,?,?
36820,Theoretical_heteronucl_T2_list,Spectrometer_frequency_1H,C,Spectrometer frequency 1H
36830,Theoretical_heteronucl_T2_list,T2_coherence_type,C,R2 (T2) coherence type
36840,Theoretical_heteronucl_T2_list,T2_val_units,C,Value units
36850,Theoretical_heteronucl_T2_list,Rex_units,C,Rex value units
36860,Theoretical_heteronucl_T2_list,Details,?,?
36870,Theoretical_heteronucl_T2_list,Text_data_format,?,?
36880,Theoretical_heteronucl_T2_list,Text_data,?,?
36890,Theoretical_heteronucl_T2_experiment,Experiment_ID,?,?
36900,Theoretical_heteronucl_T2_experiment,Experiment_name,SFAV-P,Experiment name
36910,Theoretical_heteronucl_T2_experiment,Sample_ID,?,?
36920,Theoretical_heteronucl_T2_experiment,Sample_label,?,?
36930,Theoretical_heteronucl_T2_experiment,Sample_state,?,?
36940,Theoretical_heteronucl_T2_experiment,Sf_ID,?,?
36950,Theoretical_heteronucl_T2_experiment,Entry_ID,C,Entry ID
36960,Theoretical_heteronucl_T2_experiment,Theoretical_Heteronucl_T2_list_ID,?,?
36970,Theoretical_heteronucl_T2_software,Software_ID,?,?
36980,Theoretical_heteronucl_T2_software,Software_label,C,Software label
36990,Theoretical_heteronucl_T2_software,Method_ID,?,?
37000,Theoretical_heteronucl_T2_software,Method_label,?,?
37010,Theoretical_heteronucl_T2_software,Sf_ID,?,?
37020,Theoretical_heteronucl_T2_software,Entry_ID,C,Entry ID
37030,Theoretical_heteronucl_T2_software,Theoretical_heteronucl_T2_list_ID,?,?
37040,Theoretical_T2,ID,C,R2 (T2) ID
37050,Theoretical_T2,Assembly_atom_ID,?,?
37060,Theoretical_T2,Entity_assembly_ID,C,Entity assembly ID
37070,Theoretical_T2,Entity_ID,C,Entity ID
37080,Theoretical_T2,Comp_index_ID,C,Sequence number
37090,Theoretical_T2,Seq_ID,?,?
37100,Theoretical_T2,Comp_ID,C,Compound code (VAL; DT; U)
37110,Theoretical_T2,Atom_ID,C,Atom name (N; CA)
37120,Theoretical_T2,Atom_type,C,Atom type (N; C)
37130,Theoretical_T2,Atom_isotope_number,?,?
37140,Theoretical_T2,T2_val,C,R2 (T2) value
37150,Theoretical_T2,T2_val_err,C,Value error
37160,Theoretical_T2,Rex_val,C,Rex value
37170,Theoretical_T2,Rex_err,C,Rex value error
37180,Theoretical_T2,Resonance_ID,?,?
37190,Theoretical_T2,Auth_entity_assembly_ID,?,?
37200,Theoretical_T2,Auth_seq_ID,?,?
37210,Theoretical_T2,Auth_comp_ID,?,?
37220,Theoretical_T2,Auth_atom_ID,?,?
37230,Theoretical_T2,Sf_ID,?,?
37240,Theoretical_T2,Entry_ID,C,Entry ID
37250,Theoretical_T2,Theoretical_heteronucl_T2_list_ID,?,?
37260,Auto_relaxation_list,Sf_category,?,?
37270,Auto_relaxation_list,Sf_framecode,?,?
37280,Auto_relaxation_list,Entry_ID,?,?
37290,Auto_relaxation_list,Sf_ID,?,?
37300,Auto_relaxation_list,ID,?,?
37310,Auto_relaxation_list,Name,?,?
37320,Auto_relaxation_list,Data_file_name,?,?
37330,Auto_relaxation_list,Sample_condition_list_ID,?,?
37340,Auto_relaxation_list,Sample_condition_list_label,?,?
37350,Auto_relaxation_list,Temp_calibration_method,?,?
37360,Auto_relaxation_list,Temp_control_method,?,?
37370,Auto_relaxation_list,Spectrometer_frequency_1H,?,?
37380,Auto_relaxation_list,Exact_field_strength,?,?
37390,Auto_relaxation_list,Common_relaxation_type_name,?,?
37400,Auto_relaxation_list,Relaxation_coherence_type,?,?
37410,Auto_relaxation_list,Relaxation_val_units,?,?
37420,Auto_relaxation_list,Rex_units,?,?
37430,Auto_relaxation_list,Rex_field_strength,?,?
37440,Auto_relaxation_list,Details,?,?
37450,Auto_relaxation_list,Text_data_format,?,?
37460,Auto_relaxation_list,Text_data,?,?
37470,Auto_relaxation_experiment,Experiment_ID,?,?
37480,Auto_relaxation_experiment,Experiment_name,?,?
37490,Auto_relaxation_experiment,Sample_ID,?,?
37500,Auto_relaxation_experiment,Sample_label,?,?
37510,Auto_relaxation_experiment,Sample_state,?,?
37520,Auto_relaxation_experiment,Sf_ID,?,?
37530,Auto_relaxation_experiment,Entry_ID,?,?
37540,Auto_relaxation_experiment,Auto_relaxation_list_ID,?,?
37550,Auto_relaxation_software,Software_ID,?,?
37560,Auto_relaxation_software,Software_label,?,?
37570,Auto_relaxation_software,Method_ID,?,?
37580,Auto_relaxation_software,Method_label,?,?
37590,Auto_relaxation_software,Sf_ID,?,?
37600,Auto_relaxation_software,Entry_ID,?,?
37610,Auto_relaxation_software,Auto_relaxation_list_ID,?,?
37620,Auto_relaxation,ID,?,?
37630,Auto_relaxation,Assembly_ID,?,?
37640,Auto_relaxation,Assembly_atom_ID,?,?
37650,Auto_relaxation,Entity_assembly_ID,?,?
37660,Auto_relaxation,Entity_ID,?,?
37670,Auto_relaxation,Comp_index_ID,?,?
37680,Auto_relaxation,Seq_ID,?,?
37690,Auto_relaxation,Comp_ID,?,?
37700,Auto_relaxation,Atom_ID,?,?
37710,Auto_relaxation,Atom_type,?,?
37720,Auto_relaxation,Atom_isotope_number,?,?
37730,Auto_relaxation,Auto_relaxation_val,?,?
37740,Auto_relaxation,Auto_relaxation_val_err,?,?
37750,Auto_relaxation,Rex_val,?,?
37760,Auto_relaxation,Rex_val_err,?,?
37770,Auto_relaxation,Resonance_ID,?,?
37780,Auto_relaxation,Auth_entity_assembly_ID,?,?
37790,Auto_relaxation,Auth_seq_ID,?,?
37800,Auto_relaxation,Auth_comp_ID,?,?
37810,Auto_relaxation,Auth_atom_ID,?,?
37820,Auto_relaxation,Sf_ID,?,?
37830,Auto_relaxation,Entry_ID,?,?
37840,Auto_relaxation,Auto_relaxation_list_ID,?,?
37850,Theoretical_auto_relaxation_list,Sf_category,?,?
37860,Theoretical_auto_relaxation_list,Sf_framecode,?,?
37870,Theoretical_auto_relaxation_list,Entry_ID,?,?
37880,Theoretical_auto_relaxation_list,Sf_ID,?,?
37890,Theoretical_auto_relaxation_list,ID,?,?
37900,Theoretical_auto_relaxation_list,Name,?,?
37910,Theoretical_auto_relaxation_list,Data_file_name,?,?
37920,Theoretical_auto_relaxation_list,Sample_condition_list_ID,?,?
37930,Theoretical_auto_relaxation_list,Sample_condition_list_label,?,?
37940,Theoretical_auto_relaxation_list,Temp_calibration_method,?,?
37950,Theoretical_auto_relaxation_list,Temp_control_method,?,?
37960,Theoretical_auto_relaxation_list,Spectrometer_frequency_1H,?,?
37970,Theoretical_auto_relaxation_list,Exact_field_strength,?,?
37980,Theoretical_auto_relaxation_list,Common_relaxation_type_name,?,?
37990,Theoretical_auto_relaxation_list,Relaxation_coherence_type,?,?
38000,Theoretical_auto_relaxation_list,Relaxation_val_units,?,?
38010,Theoretical_auto_relaxation_list,Rex_units,?,?
38020,Theoretical_auto_relaxation_list,Rex_field_strength,?,?
38030,Theoretical_auto_relaxation_list,Details,?,?
38040,Theoretical_auto_relaxation_list,Text_data_format,?,?
38050,Theoretical_auto_relaxation_list,Text_data,?,?
38060,Theoretical_auto_relaxation_experiment,Experiment_ID,?,?
38070,Theoretical_auto_relaxation_experiment,Experiment_name,?,?
38080,Theoretical_auto_relaxation_experiment,Sample_ID,?,?
38090,Theoretical_auto_relaxation_experiment,Sample_label,?,?
38100,Theoretical_auto_relaxation_experiment,Sample_state,?,?
38110,Theoretical_auto_relaxation_experiment,Sf_ID,?,?
38120,Theoretical_auto_relaxation_experiment,Entry_ID,?,?
38130,Theoretical_auto_relaxation_experiment,Theoretical_auto_relaxation_list_ID,?,?
38140,Theoretical_auto_relaxation_software,Software_ID,?,?
38150,Theoretical_auto_relaxation_software,Software_label,?,?
38160,Theoretical_auto_relaxation_software,Method_ID,?,?
38170,Theoretical_auto_relaxation_software,Method_label,?,?
38180,Theoretical_auto_relaxation_software,Sf_ID,?,?
