Dictionary sequence,SFCategory,ADIT super category ID,ADIT super category,ADIT category group ID,ADIT category view name,Tag,Item enumerated,Item enumeration closed,Data Type,Nullable,Row Index Key,Source Key,Table Primary Key,Foreign Table,Foreign Column,Loopflag,Seq,Example,SfNamelFlg,Sf category flag,Sf pointer,default value,Tag category,Tag field,BMRB data type,Dictionary description,?
2310,sample,4,experimental_details,130,Sample,_Sample.ID,N,,INTEGER,NOT NULL,N,Y,Y,,,N,,?,N,N,N,?,Sample,ID,int,A value that uniquely identifies the sample described from the other samples listed in the entry.,?
2320,sample,4,experimental_details,130,Sample,_Sample.Info_src_ID,N,,INTEGER,,N,,,Info_src,ID,N,,?,N,N,N,?,Sample,Info_src_ID,int,Pointer to '_Info_src.ID',?
2330,sample,4,experimental_details,130,Sample,_Sample.Type,Y,N,VARCHAR(127),NOT NULL,N,,,,,N,,solution,N,N,N,solution,Sample,Type,line,A descriptive term for the sample that defines the general physical properties of the sample.,?
2340,sample,4,experimental_details,130,Sample,_Sample.Details,N,,TEXT,,N,,,,,N,,The added glycerol was used to raise the viscosity of the solution to 1.05 poisson.,N,N,N,?,Sample,Details,text,Additional information relavent to the sample.,?
2350,sample,4,experimental_details,130,Sample components,_Sample_component.ID,N,,INTEGER,NOT NULL,Y,,Y,,,Y,,?,N,N,N,?,Sample_component,ID,int,A value that uniquely identifies each component of the sample in the component list.,?
2360,sample,4,experimental_details,130,Sample components,_Sample_component.Mol_common_name,Y,N,VARCHAR(127),NOT NULL,N,,,,,Y,,CheY; DTT; PMSF,N,N,N,?,Sample_component,Mol_common_name,line,A common name for the component of the sample.  Include molecules under study as well as buffers and salts and other compounds in the sample.,?
2370,sample,4,experimental_details,130,Sample components,_Sample_component.Isotopic_labeling,Y,N,VARCHAR(127),,N,,,,,Y,,[U-95% 13C; U-90% 15N],N,N,N,?,Sample_component,Isotopic_labeling,line,If this molecule in the sample was isotopically labeled provide a description of the labeling using the methods recommended by the current IUPAC/IUBMB/IUPAB Interunion Task Group,?
2380,sample,4,experimental_details,130,Sample components,_Sample_component.Entity_ID,N,,INTEGER,,N,,,Entity,ID,Y,,?,N,N,N,?,Sample_component,Entity_ID,int,Pointer to '_Entity.ID',?
2390,sample,4,experimental_details,130,Sample components,_Sample_component.Entity_label,N,,VARCHAR(127),,N,,,Entity,Sf_framecode,Y,,?,N,N,Y,?,Sample_component,Entity_label,framecode,Pointer to a save frame of the category entity corresponding to the defined Entity_ID.,?
2400,sample,4,experimental_details,130,Sample components,_Sample_component.Product_ID,N,,INTEGER,,N,,,,,Y,,?,N,N,N,?,Sample_component,Product_ID,int,Not currently modeled. This ID would be a pointer to the categories describing the production and purification of the sample component.,?
2410,sample,4,experimental_details,130,Sample components,_Sample_component.Type,N,,VARCHAR(127),,N,,,,,Y,,protein; DNA; RNA; carbohydrate; buffer; salt,N,N,N,?,Sample_component,Type,line,The class of molecule (protein; DNA; ligand; buffer; salt) to which the sample component belongs.,?
2420,sample,4,experimental_details,130,Sample components,_Sample_component.Concentration_val,N,,VARCHAR(31),,N,,,,,Y,,2 or 0.7-1.2,N,N,N,?,Sample_component,Concentration_val,line,Value for the concentration of the sample component.,?
2430,sample,4,experimental_details,130,Sample components,_Sample_component.Concentration_val_min,N,,FLOAT,,N,,,,,Y,,0.5,N,N,N,?,Sample_component,Concentration_val_min,float,If entering a range for the concentration of the component provide the minimal value.,?
2440,sample,4,experimental_details,130,Sample components,_Sample_component.Concentration_val_max,N,,FLOAT,,N,,,,,Y,,3,N,N,N,?,Sample_component,Concentration_val_max,float,If entering a range for the concentration of the sample component provide the maximal value.,?
2450,sample,4,experimental_details,130,Sample components,_Sample_component.Concentration_val_err,N,,FLOAT,,N,,,,,Y,,0.2,N,N,N,?,Sample_component,Concentration_val_err,float,Estimate for the standard error associated with the concentration value of the sample component.,?
2460,sample,4,experimental_details,130,Sample components,_Sample_component.Concentration_val_units,Y,N,VARCHAR(31),,N,,,,,Y,,millimolar,N,N,N,mM,Sample_component,Concentration_val_units,line,Units used to express the concentration of the sample component.,?
2470,sample,4,experimental_details,130,Sample components,_Sample_component.Vendor,N,,VARCHAR(127),,N,,,,,Y,,Aldrich,N,N,N,?,Sample_component,Vendor,line,The name of the vendor for a sample component.,?
2480,sample,4,experimental_details,130,Sample components,_Sample_component.Vendor_product_name,N,,VARCHAR(127),,N,,,,,Y,,sucrose,N,N,N,?,Sample_component,Vendor_product_name,line,The product name assigned by the vendor.,?
2490,sample,4,experimental_details,130,Sample components,_Sample_component.Vendor_product_code,N,,VARCHAR(127),,N,,,,,Y,,1456378,N,N,N,?,Sample_component,Vendor_product_code,line,The product code assigned by the vendor.,?
2500,sample,4,experimental_details,130,Sample components,_Sample_component.Entry_ID,N,,CHAR(14),NOT NULL,N,,Y,Sample,Entry_ID,Y,,?,N,N,N,?,Sample_component,Entry_ID,code,Pointer to '_Entry.ID',?
2510,sample,4,experimental_details,130,Sample components,_Sample_component.Sample_ID,N,,INTEGER,NOT NULL,N,,Y,Sample,ID,Y,,?,N,N,N,?,Sample_component,Sample_ID,int,Pointer to '_Sample.ID',?
2520,sample_conditions,4,experimental_details,140,Sample condition list,_Sample_condition_list.Sf_category,N,,VARCHAR(127),NOT NULL,N,,,,,N,,?,N,Y,N,?,Sample_condition_list,Sf_category,code,A category designation assigned to the save frame on the basis of the information content.,?
2530,sample_conditions,4,experimental_details,140,Sample condition list,_Sample_condition_list.Sf_framecode,N,,VARCHAR(127),NOT NULL,N,,,,,N,,conditions_1,Y,N,N,sample_conditions_1,Sample_condition_list,Sf_framecode,framecode,A descriptive label that uniquely identifies this set of sample conditions and is unique across the entry.,?
2540,sample_conditions,4,experimental_details,140,Sample condition list,_Sample_condition_list.Entry_ID,N,,CHAR(14),NOT NULL,N,,Y,Entry,ID,N,,?,N,N,N,?,Sample_condition_list,Entry_ID,code,Pointer to '_Entry.ID',?
2550,sample_conditions,4,experimental_details,140,Sample condition list,_Sample_condition_list.ID,N,,INTEGER,NOT NULL,N,Y,Y,,,N,,?,N,N,N,?,Sample_condition_list,ID,int,A value that uniquely identifies the set of sample conditions from other sample condition save frames in the entry.,?
2560,sample_conditions,4,experimental_details,140,Sample condition list,_Sample_condition_list.Info_src_ID,N,,INTEGER,,N,,,Info_src,ID,N,,?,N,N,N,?,Sample_condition_list,Info_src_ID,int,Pointer to '_Info_src.ID',?
2570,sample_conditions,4,experimental_details,140,Sample condition list,_Sample_condition_list.Details,N,,TEXT,,N,,,,,N,,The high salinity of the sample may have contributed to overheating of the sample during experiments with long saturation periods like the TOCSY experiments.,N,N,N,?,Sample_condition_list,Details,text,General information describing conditions of both the sample and the environment during measurements.,?
2580,sample_conditions,4,experimental_details,140,Sample condition variables,_Sample_condition_variable.ID,N,,INTEGER,,N,,,,,Y,,?,N,N,N,?,Sample_condition_variable,ID,int,A unique identifier assigned for the reported sample condition variable and the value for the variable.,?
2590,sample_conditions,4,experimental_details,140,Sample condition variables,_Sample_condition_variable.Type,Y,Y,VARCHAR(31),NOT NULL,N,,Y,,,Y,,temperature$ pressure$ pH,N,N,N,?,Sample_condition_variable,Type,line,The variable used to define a specific sample condition (i.e.$ temperature) used when conducting experiments used to derive the experimental data included in the file.,?
2600,sample_conditions,4,experimental_details,140,Sample condition variables,_Sample_condition_variable.Val,N,,VARCHAR(31),,N,,,,,Y,,308,N,N,N,?,Sample_condition_variable,Val,line,Value for the variable (temperature pressure pH).,?
2610,sample_conditions,4,experimental_details,140,Sample condition variables,_Sample_condition_variable.Val_err,N,,VARCHAR(31),,N,,,,,Y,,0.2,N,N,N,?,Sample_condition_variable,Val_err,line,Estimate of the standard error on the value for the sample condition.,?
2620,sample_conditions,4,experimental_details,140,Sample condition variables,_Sample_condition_variable.Val_units,Y,N,VARCHAR(31),,N,,,,,Y,,K,N,N,N,?,Sample_condition_variable,Val_units,line,Units for the value of the sample condition (temperature pressure pH).,?
2630,sample_conditions,4,experimental_details,140,Sample condition variables,_Sample_condition_variable.Entry_ID,N,,CHAR(14),NOT NULL,N,,Y,Sample_condition_list,Entry_ID,Y,,?,N,N,N,?,Sample_condition_variable,Entry_ID,code,Pointer to '_Entry.ID',?
2640,sample_conditions,4,experimental_details,140,Sample condition variables,_Sample_condition_variable.Sample_condition_list_ID,N,,INTEGER,NOT NULL,N,,Y,Sample_condition_list,ID,Y,,?,N,N,N,?,Sample_condition_variable,Sample_condition_list_ID,int,Pointer to '_Sample_condition_list.ID',?
2650,software,4,experimental_details,142,Software application description,_Software.Sf_category,N,,VARCHAR(127),NOT NULL,N,,,,,N,,?,N,Y,N,?,Software,Sf_category,code,A category designation assigned to the save frame on the basis of the information content.,?
2660,software,4,experimental_details,142,Software application description,_Software.Sf_framecode,N,,VARCHAR(127),NOT NULL,N,,,,,N,,X-PLOR,Y,N,N,?,Software,Sf_framecode,framecode,A label that uniquely identifies the software from other software listed in the entry and is unique across the entry.,?
2670,software,4,experimental_details,142,Software application description,_Software.Entry_ID,N,,CHAR(14),NOT NULL,N,,Y,Entry,ID,N,,?,N,N,N,?,Software,Entry_ID,code,Pointer to '_Entry.ID',?
2680,software,4,experimental_details,142,Software application description,_Software.ID,N,,INTEGER,NOT NULL,N,Y,Y,,,N,,?,N,N,N,?,Software,ID,int,A value that uniquely identifies the software from other software listed in the entry.,?
2690,software,4,experimental_details,142,Software application description,_Software.Info_src_ID,N,,INTEGER,,N,,,Info_src,ID,N,,?,N,N,N,?,Software,Info_src_ID,int,Pointer to '_Info_src.ID',?
2700,software,4,experimental_details,142,Software application description,_Software.Name,Y,N,VARCHAR(127),NOT NULL,N,,,,,N,,?,N,N,N,?,Software,Name,line,The name of the software defined by the author or provider of the software.,?
2710,software,4,experimental_details,142,Software application description,_Software.Version,N,,VARCHAR(31),,N,,,,,N,,v3.0.0.8,N,N,N,?,Software,Version,line,The code assigned to the version of the software.,?
2720,software,4,experimental_details,142,Software application description,_Software.Details,N,,TEXT,,N,,,,,N,,?,N,N,N,?,Software,Details,text,Text description of the software and other information relevant to the software.,?
2730,software,4,experimental_details,142,Software vendor,_Vendor.Name,Y,N,VARCHAR(127),NOT NULL,N,,Y,,,Y,,NIH,N,N,N,?,Vendor,Name,line,Commercial or academic supplier of the software product.,?
2740,software,4,experimental_details,142,Software vendor,_Vendor.Address,N,,TEXT,,N,,,,,Y,,?,N,N,N,?,Vendor,Address,text,Location for the person or company who supplies the software.,?
2750,software,4,experimental_details,142,Software vendor,_Vendor.Electronic_address,N,,TEXT,,N,,,,,Y,,?,N,N,N,?,Vendor,Electronic_address,text,An internet address for the vendor of the software.,?
2760,software,4,experimental_details,142,Software vendor,_Vendor.Entry_ID,N,,CHAR(14),NOT NULL,N,,Y,Entry,ID,Y,,?,N,N,N,?,Vendor,Entry_ID,code,Pointer to '_Entry.ID',?
2770,software,4,experimental_details,142,Software vendor,_Vendor.Software_ID,N,,INTEGER,NOT NULL,N,,Y,Software,ID,Y,,?,N,N,N,?,Vendor,Software_ID,int,Pointer to '_Software.ID',?
2780,software,4,experimental_details,142,Software task(s),_Task.Task,Y,N,VARCHAR(255),NOT NULL,N,,Y,,,Y,,chemical shift assignments,N,N,N,?,Task,Task,line,A word or brief phrase that describes the job for which the software application was used.,?
2790,software,4,experimental_details,142,Software task(s),_Task.Entry_ID,N,,CHAR(14),NOT NULL,N,,Y,Entry,ID,Y,,?,N,N,N,?,Task,Entry_ID,code,Pointer to '_Entry.ID',?
2800,software,4,experimental_details,142,Software task(s),_Task.Software_ID,N,,INTEGER,NOT NULL,N,,Y,Software,ID,Y,,?,N,N,N,?,Task,Software_ID,int,Pointer to '_Software.ID',?
2810,software,4,experimental_details,142,Software reference,_Software_reference.Reference_ID,N,,INTEGER,NOT NULL,N,,Y,Reference,ID,Y,,?,N,N,N,?,Software_reference,Reference_ID,int,Pointer to '_Reference.ID',?
2820,software,4,experimental_details,142,Software reference,_Software_reference.Reference_list_ID,N,,INTEGER,NOT NULL,N,,Y,Reference_list,ID,Y,,?,N,N,N,?,Software_reference,Reference_list_ID,int,Pointer to '_Reference_list.ID',?
2830,software,4,experimental_details,142,Software reference,_Software_reference.Reference_list_label,N,,VARCHAR(127),NOT NULL,N,,,,,Y,,?,N,N,N,?,Software_reference,Reference_list_label,framecode,Pointer to a save frame of category 'reference_list''.,?
2840,software,4,experimental_details,142,Software reference,_Software_reference.Entry_ID,N,,CHAR(14),NOT NULL,N,,Y,Entry,ID,Y,,?,N,N,N,?,Software_reference,Entry_ID,code,Pointer to '_Entry.ID',?
2850,software,4,experimental_details,142,Software reference,_Software_reference.Software_ID,N,,INTEGER,NOT NULL,N,,Y,Software,ID,Y,,?,N,N,N,?,Software_reference,Software_ID,int,Pointer to '_Software.ID',?
2860,computing_platform,4,experimental_details,144,Computing platform,_Computing_platform.Sf_category,N,,VARCHAR(127),NOT NULL,N,,,,,N,,?,N,Y,N,?,Computing_platform,Sf_category,line,A category designation assigned to the save frame on the basis of the information content.,?
2870,computing_platform,4,experimental_details,144,Computing platform,_Computing_platform.Sf_framecode,N,,VARCHAR(127),NOT NULL,N,,,,,N,,?,Y,N,N,?,Computing_platform,Sf_framecode,line,A label that uniquely identifies the computing platform save frame from other computing platform save frames in the entry and all other save frames in the entry.,?
2880,computing_platform,4,experimental_details,144,Computing platform,_Computing_platform.Entry_ID,N,,CHAR(14),NOT NULL,N,,Y,Entry,ID,N,,?,N,N,N,?,Computing_platform,Entry_ID,code,Pointer to '_Entry.ID',?
2890,computing_platform,4,experimental_details,144,Computing platform,_Computing_platform.ID,N,,INTEGER,NOT NULL,N,Y,Y,,,N,,?,N,N,N,?,Computing_platform,ID,int,A value that uniquely identifies the computing platform save frame from other computing platform save frames listed in the entry.,?
2900,computing_platform,4,experimental_details,144,Computing platform,_Computing_platform.Info_src_ID,N,,INTEGER,,N,,,Info_src,ID,N,,?,N,N,N,?,Computing_platform,Info_src_ID,int,Pointer to '_Info_src.ID',?
2910,computing_platform,4,experimental_details,144,Computing platform,_Computing_platform.Name,N,,VARCHAR(127),NOT NULL,N,,,,,N,,?,N,N,N,?,Computing_platform,Name,line,The name of the computing platform.,?
2920,computing_platform,4,experimental_details,144,Computing platform,_Computing_platform.Reference_ID,N,,INTEGER,,N,,,Reference,ID,N,,?,N,N,N,?,Computing_platform,Reference_ID,int,Pointer to '_Reference.ID',?
2930,computing_platform,4,experimental_details,144,Computing platform,_Computing_platform.Site,N,,VARCHAR(127),NOT NULL,N,,,,,N,,?,N,N,N,?,Computing_platform,Site,line,The name of the site where the computing platform is located or hosted.,?
2940,computing_platform,4,experimental_details,144,Computing platform,_Computing_platform.Site_reference_ID,N,,INTEGER,,N,,,Reference,ID,N,,?,N,N,N,?,Computing_platform,Site_reference_ID,int,Pointer to '_Reference.ID',?
2950,computing_platform,4,experimental_details,144,Computing platform,_Computing_platform.Details,N,,TEXT,,N,,,,,N,,?,N,N,N,?,Computing_platform,Details,text,Additional information about the listed computing platform.,?
2960,NMR_spectrometer,4,experimental_details,155,NMR spectrometer description,_NMR_spectrometer.Sf_category,N,,VARCHAR(127),NOT NULL,N,,,,,N,,?,N,Y,N,?,NMR_spectrometer,Sf_category,code,A category designation assigned to the save frame on the basis of the information content.,?
2970,NMR_spectrometer,4,experimental_details,155,NMR spectrometer description,_NMR_spectrometer.Sf_framecode,N,,VARCHAR(127),NOT NULL,N,,,,,N,,?,Y,N,N,?,NMR_spectrometer,Sf_framecode,framecode,A label that uniquely identifies the NMR spectrometer save frame from other spectrometer save frames listed in the entry and all other save frames in the entry.,?
2980,NMR_spectrometer,4,experimental_details,155,NMR spectrometer description,_NMR_spectrometer.Entry_ID,N,,CHAR(14),NOT NULL,N,,Y,Entry,ID,N,,?,N,N,N,?,NMR_spectrometer,Entry_ID,code,Pointer to '_Entry.ID',?
2990,NMR_spectrometer,4,experimental_details,155,NMR spectrometer description,_NMR_spectrometer.ID,N,,INTEGER,NOT NULL,N,Y,Y,,,N,,?,N,N,N,?,NMR_spectrometer,ID,int,A value that uniquely identifies the NMR spectrometer save frame from other spectrometer save frames in the entry.,?
3000,NMR_spectrometer,4,experimental_details,155,NMR spectrometer description,_NMR_spectrometer.Manufacturer,Y,N,VARCHAR(127),NOT NULL,N,,,,,N,,Bruker,N,N,N,?,NMR_spectrometer,Manufacturer,line,Name of the company or other entity that built the NMR spectrometer.,?
3010,NMR_spectrometer,4,experimental_details,155,NMR spectrometer description,_NMR_spectrometer.Model,Y,N,VARCHAR(127),NOT NULL,N,,,,,N,,DMX,N,N,N,?,NMR_spectrometer,Model,line,The name or acronym used to describe the model of the spectrometer.,?
3020,NMR_spectrometer,4,experimental_details,155,NMR spectrometer description,_NMR_spectrometer.Field_strength,Y,N,VARCHAR(127),NOT NULL,N,,,,,N,,800,N,N,N,?,NMR_spectrometer,Field_strength,line,Approximate strength of the magnetic field for the spectrometer as defined by the proton frequency of the instrument expressed in MHz.,?
3030,experiment_list,4,experimental_details,158,Data collection details,_Experiment_list.Sf_category,N,,VARCHAR(127),NOT NULL,N,,,,,N,,?,N,Y,N,?,Experiment_list,Sf_category,code,A category designation assigned to the save frame on the basis of the information content.,?
3040,experiment_list,4,experimental_details,158,Data collection details,_Experiment_list.Sf_framecode,N,,VARCHAR(127),NOT NULL,N,,,,,N,,?,Y,N,N,?,Experiment_list,Sf_framecode,framecode,Descriptive label used to uniquely identify the NMR experiment list within the entry and the save frame from all other save frames in the entry.,?
3050,experiment_list,4,experimental_details,158,Data collection details,_Experiment_list.Entry_ID,N,,CHAR(14),NOT NULL,N,,Y,Entry,ID,N,,?,N,N,N,?,Experiment_list,Entry_ID,code,Pointer to '_Entry.ID',?
3060,experiment_list,4,experimental_details,158,Data collection details,_Experiment_list.ID,N,,INTEGER,NOT NULL,N,Y,Y,,,N,,?,N,N,N,?,Experiment_list,ID,int,Unique identifier for the list of NMR experiments.,?
3070,experiment_list,4,experimental_details,158,Data collection details,_Experiment_list.Info_src_ID,N,,INTEGER,,N,,,Info_src,ID,N,,?,N,N,N,?,Experiment_list,Info_src_ID,int,Pointer to '_Info_src.ID',?
3080,experiment_list,4,experimental_details,158,Data collection details,_Experiment_list.Details,N,,TEXT,,N,,,,,N,,The structure was determined using a combination of NOE and residual dipolar coupling data.,N,N,N,?,Experiment_list,Details,text,Text providing further information describing the NMR experiment(s) listed.,?
3090,experiment_list,4,experimental_details,158,Experiment list,_Experiment.ID,N,,INTEGER,NOT NULL,Y,Y,Y,,,Y,,?,N,N,N,?,Experiment,ID,int,Unique identifier for each experiment listed.,?
3100,experiment_list,4,experimental_details,158,Experiment list,_Experiment.Name,Y,N,VARCHAR(127),NOT NULL,N,Y,,,,Y,,1H-15N HSQC,N,N,N,?,Experiment,Name,line,Name for the NMR experiment. A name commonly found in the literature.,?
3110,experiment_list,4,experimental_details,158,Experiment list,_Experiment.Raw_data_flag,N,,Boolean,,N,,,,,Y,,yes,N,N,N,no,Experiment,Raw_data_flag,yes_no,The value for this tag is a flag to indicate if time-domain (raw) NMR data are available for this experiment.,?
3120,experiment_list,4,experimental_details,158,Experiment list,_Experiment.NMR_spec_expt_ID,N,,INTEGER,,N,,,NMR_spec_expt,ID,Y,,?,N,N,N,?,Experiment,NMR_spec_expt_ID,int,Pointer to '_NMR_spec_expt.ID',?
3130,experiment_list,4,experimental_details,158,Experiment list,_Experiment.NMR_spec_expt_label,N,,VARCHAR(127),,N,,,NMR_spec_expt,Sf_framecode,Y,,?,N,N,Y,?,Experiment,NMR_spec_expt_label,framecode,Pointer to a save frame of category 'NMR_spectrometer_expt'.,?
3140,experiment_list,4,experimental_details,158,Experiment list,_Experiment.Sample_ID,N,,INTEGER,,N,,,Sample,ID,Y,,?,N,N,N,?,Experiment,Sample_ID,int,Pointer to '_Sample.ID',?
3150,experiment_list,4,experimental_details,158,Experiment list,_Experiment.Sample_label,N,,VARCHAR(127),,N,,,Sample,Sf_framecode,Y,,sample_1,N,N,Y,?,Experiment,Sample_label,framecode,Pointer to a save frame of category 'sample''.,?
3160,experiment_list,4,experimental_details,158,Experiment list,_Experiment.Sample_state,Y,N,VARCHAR(31),,N,,,,,Y,,isotropic,N,N,N,isotropic,Experiment,Sample_state,line,Physical state of the sample (anisotropic or isotropic for solution studies and solid for solid-state studies).,?
3170,experiment_list,4,experimental_details,158,Experiment list,_Experiment.Sample_condition_list_ID,N,,INTEGER,,N,,,Sample_condition_list,ID,Y,,?,N,N,N,?,Experiment,Sample_condition_list_ID,int,Pointer to '_Sample_condition_list.ID',?
3180,experiment_list,4,experimental_details,158,Experiment list,_Experiment.Sample_condition_list_label,N,,VARCHAR(127),,N,,,Sample_condition_list,Sf_framecode,Y,,sample_conditions_1,N,N,Y,?,Experiment,Sample_condition_list_label,framecode,Pointer to a save frame of category 'sample_conditions'.,?
3190,experiment_list,4,experimental_details,158,Experiment list,_Experiment.NMR_spectrometer_ID,N,,INTEGER,,N,,,NMR_spectrometer,ID,Y,,?,N,N,N,?,Experiment,NMR_spectrometer_ID,int,Pointer to '_NMR_spectrometer.ID',?
3200,experiment_list,4,experimental_details,158,Experiment list,_Experiment.NMR_spectrometer_label,N,,VARCHAR(127),,N,,,NMR_spectrometer,Sf_framecode,Y,,?,N,N,Y,?,Experiment,NMR_spectrometer_label,framecode,Pointer to a save frame of category 'NMR_spectrometer'.,?
3210,experiment_list,4,experimental_details,158,Experiment list,_Experiment.Details,N,,TEXT,,N,,,,,Y,,?,N,N,N,?,Experiment,Details,text,Additional information describing the experiment.,?
3220,experiment_list,4,experimental_details,158,Experiment list,_Experiment.Info_src_ID,N,,INTEGER,,N,,,Info_src,ID,Y,,?,N,N,N,?,Experiment,Info_src_ID,int,Pointer to '_Info_src.ID',?
3230,experiment_list,4,experimental_details,158,Experiment list,_Experiment.Entry_ID,N,,CHAR(14),NOT NULL,N,,Y,Experiment_list,Entry_ID,Y,,?,N,N,N,?,Experiment,Entry_ID,code,Pointer to '_Entry.ID',?
3240,experiment_list,4,experimental_details,158,Experiment list,_Experiment.Experiment_list_ID,N,,INTEGER,NOT NULL,N,,Y,Experiment_list,ID,Y,,?,N,N,N,?,Experiment,Experiment_list_ID,int,Pointer to '_Experiment_list.ID',?
3250,experiment_list,4,experimental_details,158,Experiment file,_Experiment_file.Experiment_ID,N,,INTEGER,NOT NULL,N,,Y,Experiment,ID,Y,,?,N,N,N,?,Experiment_file,Experiment_ID,int,Pointer to '_Experiment.ID',?
3260,experiment_list,4,experimental_details,158,Experiment file,_Experiment_file.Name,N,,VARCHAR(127),NOT NULL,N,,Y,,,Y,,?,N,N,N,?,Experiment_file,Name,line,The name of a computer file containing information related to the experiment.,?
3270,experiment_list,4,experimental_details,158,Experiment file,_Experiment_file.Type,N,,VARCHAR(127),,N,,,,,Y,,?,N,N,N,?,Experiment_file,Type,line,The type of computer file that has information related to the experiment.,?
3280,experiment_list,4,experimental_details,158,Experiment file,_Experiment_file.Content,Y,N,VARCHAR(127),,N,,,,,Y,,?,N,N,N,?,Experiment_file,Content,line,The kind of data contained in the listed file.,?
3290,experiment_list,4,experimental_details,158,Experiment file,_Experiment_file.Directory_path,N,,TEXT,,N,,,,,Y,,?,N,N,N,?,Experiment_file,Directory_path,text,The directory path where the computer file is located.,?
3300,experiment_list,4,experimental_details,158,Experiment file,_Experiment_file.Details,N,,TEXT,,N,,,,,Y,,?,N,N,N,?,Experiment_file,Details,text,Text providing additional information regarding the computer file.,?
3310,experiment_list,4,experimental_details,158,Experiment file,_Experiment_file.Entry_ID,N,,CHAR(14),NOT NULL,N,,,Experiment_list,Entry_ID,Y,,?,N,N,N,?,Experiment_file,Entry_ID,code,Pointer to '_Entry.ID',?
3320,experiment_list,4,experimental_details,158,Experiment file,_Experiment_file.Experiment_list_ID,N,,INTEGER,NOT NULL,N,,,Experiment_list,ID,Y,,?,N,N,N,?,Experiment_file,Experiment_list_ID,int,Pointer to '_Experiment_list.ID',?
3330,NMR_spectrometer_expt,4,experimental_details,159,NMR experiment description,_NMR_spec_expt.Sf_category,N,,VARCHAR(127),NOT NULL,N,,,,,N,,?,N,Y,N,?,NMR_spec_expt,Sf_category,code,A category designation assigned to the save frame on the basis of the information content.,?
3340,NMR_spectrometer_expt,4,experimental_details,159,NMR experiment description,_NMR_spec_expt.Sf_framecode,N,,VARCHAR(127),NOT NULL,N,,,,,N,,?,Y,N,N,?,NMR_spec_expt,Sf_framecode,framecode,Descriptive label used to uniquely identify the NMR experiment and its parameters.,?
3350,NMR_spectrometer_expt,4,experimental_details,159,NMR experiment description,_NMR_spec_expt.Entry_ID,N,,CHAR(14),NOT NULL,N,,Y,Entry,ID,N,,?,N,N,N,?,NMR_spec_expt,Entry_ID,code,Pointer to '_Entry.ID',?
3360,NMR_spectrometer_expt,4,experimental_details,159,NMR experiment description,_NMR_spec_expt.ID,N,,INTEGER,NOT NULL,N,Y,Y,,,N,,?,N,N,N,?,NMR_spec_expt,ID,int,A value that uniquely identifies the NMR experiment from other NMR experiments listed in the entry.,?
3370,NMR_spectrometer_expt,4,experimental_details,159,NMR experiment description,_NMR_spec_expt.Name,N,Y,VARCHAR(127),NOT NULL,N,,,,,N,,HNCO; 1H15N HSQC,N,N,N,?,NMR_spec_expt,Name,line,A commonly used name for the NMR experiment found in the literature.,?
3380,NMR_spectrometer_expt,4,experimental_details,159,NMR experiment description,_NMR_spec_expt.Type,Y,N,VARCHAR(127),,N,,,,,N,,?,N,N,N,?,NMR_spec_expt,Type,line,The type of NMR experiment.,?
3390,NMR_spectrometer_expt,4,experimental_details,159,NMR experiment description,_NMR_spec_expt.Sample_volume,N,,FLOAT,,N,,,,,N,,300,N,N,N,?,NMR_spec_expt,Sample_volume,float,Volume of the sample during data collection,?
3400,NMR_spectrometer_expt,4,experimental_details,159,NMR experiment description,_NMR_spec_expt.Sample_volume_units,Y,N,VARCHAR(15),,N,,,,,N,,uL,N,N,N,uL,NMR_spec_expt,Sample_volume_units,code,The volume units appropriate for the sample.,?
3410,NMR_spectrometer_expt,4,experimental_details,159,NMR experiment description,_NMR_spec_expt.NMR_tube_type,Y,N,VARCHAR(31),,N,,,,,N,,standard,N,N,N,?,NMR_spec_expt,NMR_tube_type,line,Type of NMR tube used to contain the sample during data acquisition.,?
3420,NMR_spectrometer_expt,4,experimental_details,159,NMR experiment description,_NMR_spec_expt.Sample_spinning_rate,N,,FLOAT,,N,,,,,N,,20,N,N,N,?,NMR_spec_expt,Sample_spinning_rate,float,The spinning rate of the sample during data collection (in Hz).,?
3430,NMR_spectrometer_expt,4,experimental_details,159,NMR experiment description,_NMR_spec_expt.Sample_angle,N,,FLOAT,,N,,,,,N,,54 degrees,N,N,N,?,NMR_spec_expt,Sample_angle,float,The angle of the sample relative to the external magnetic field.,?
3440,NMR_spectrometer_expt,4,experimental_details,159,NMR experiment description,_NMR_spec_expt.NMR_spectrometer_ID,N,,INTEGER,NOT NULL,N,,,NMR_spectrometer,ID,N,,?,N,N,N,?,NMR_spec_expt,NMR_spectrometer_ID,int,Pointer to '_NMR_spectrometer.ID',?
3450,NMR_spectrometer_expt,4,experimental_details,159,NMR experiment description,_NMR_spec_expt.NMR_spectrometer_label,N,,VARCHAR(127),NOT NULL,N,,,NMR_spectrometer,Sf_framecode,N,,?,N,N,Y,?,NMR_spec_expt,NMR_spectrometer_label,framecode,Pointer to a save frame of the category NMR_spectrometer.,?
3460,NMR_spectrometer_expt,4,experimental_details,159,NMR experiment description,_NMR_spec_expt.Carrier_freq_switch_time,N,,FLOAT,,N,,,,,N,,?,N,N,N,?,NMR_spec_expt,Carrier_freq_switch_time,float,The time required to switch between carrier frequencies.,?
