dictionarySeq,tagCategory,tagField,tagInterfaceFlag,tagPrompt
35710,Theoretical_heteronucl_T1_list,Details,?,?
35720,Theoretical_heteronucl_T1_list,Text_data_format,?,?
35730,Theoretical_heteronucl_T1_list,Text_data,?,?
35740,Theoretical_heteronucl_T1_experiment,Experiment_ID,?,?
35750,Theoretical_heteronucl_T1_experiment,Experiment_name,SFAV-P,Experiment name
35760,Theoretical_heteronucl_T1_experiment,Sample_ID,?,?
35770,Theoretical_heteronucl_T1_experiment,Sample_label,?,?
35780,Theoretical_heteronucl_T1_experiment,Sample_state,?,?
35790,Theoretical_heteronucl_T1_experiment,Sf_ID,?,?
35800,Theoretical_heteronucl_T1_experiment,Entry_ID,C,Entry ID
35810,Theoretical_heteronucl_T1_experiment,Theoretical_heteronucl_T1_list_ID,?,?
35820,Theoretical_heteronucl_T1_software,Software_ID,?,?
35830,Theoretical_heteronucl_T1_software,Software_label,C,Software label
35840,Theoretical_heteronucl_T1_software,Method_ID,?,?
35850,Theoretical_heteronucl_T1_software,Method_label,?,?
35860,Theoretical_heteronucl_T1_software,Sf_ID,?,?
35870,Theoretical_heteronucl_T1_software,Entry_ID,C,Entry ID
35880,Theoretical_heteronucl_T1_software,Theoretical_heteronucl_T1_list_ID,?,?
35890,Theoretical_T1,ID,C,R1 (T1) ID
35900,Theoretical_T1,Assembly_atom_ID,?,?
35910,Theoretical_T1,Entity_assembly_ID,C,Entity assembly ID
35920,Theoretical_T1,Entity_ID,C,Entity ID
35930,Theoretical_T1,Comp_index_ID,C,Sequence number
35940,Theoretical_T1,Seq_ID,?,?
35950,Theoretical_T1,Comp_ID,C,Chem compound code
35960,Theoretical_T1,Atom_ID,C,Atom name (N)
35970,Theoretical_T1,Atom_type,C,Atom type (H; C; N)
35980,Theoretical_T1,Atom_isotope_number,?,?
35990,Theoretical_T1,Val,C,R1 (T1) value
36000,Theoretical_T1,Val_err,C,Value error
36010,Theoretical_T1,Resonance_ID,?,?
36020,Theoretical_T1,Auth_entity_assembly_ID,?,?
36030,Theoretical_T1,Auth_seq_ID,?,?
36040,Theoretical_T1,Auth_comp_ID,?,?
36050,Theoretical_T1,Auth_atom_ID,?,?
36060,Theoretical_T1,Sf_ID,?,?
36070,Theoretical_T1,Entry_ID,C,Entry ID
36080,Theoretical_T1,Theoretical_heteronucl_T1_list_ID,?,?
36090,Heteronucl_T1rho_list,Sf_category,?,?
36100,Heteronucl_T1rho_list,Sf_framecode,?,?
36110,Heteronucl_T1rho_list,Entry_ID,C,Entry ID
36120,Heteronucl_T1rho_list,Sf_ID,?,?
36130,Heteronucl_T1rho_list,ID,C,R1 (T1) rho list ID
36140,Heteronucl_T1rho_list,Name,?,?
36150,Heteronucl_T1rho_list,Data_file_name,?,?
36160,Heteronucl_T1rho_list,Sample_condition_list_ID,?,?
36170,Heteronucl_T1rho_list,Sample_condition_list_label,?,?
36180,Heteronucl_T1rho_list,Spectrometer_frequency_1H,C,Spectrometer frequency 1H (900; 800; 700; 600)
36190,Heteronucl_T1rho_list,Temp_calibration_method,?,?
36200,Heteronucl_T1rho_list,Temp_control_method,?,?
36210,Heteronucl_T1rho_list,T1rho_coherence_type,C,R1 (T1) rho coherence type
36220,Heteronucl_T1rho_list,T1rho_val_units,C,Value units
36230,Heteronucl_T1rho_list,Rex_units,C,Rex value units
36240,Heteronucl_T1rho_list,Details,?,?
36250,Heteronucl_T1rho_list,Text_data_format,?,?
36260,Heteronucl_T1rho_list,Text_data,?,?
36270,Heteronucl_T1rho_experiment,Experiment_ID,?,?
36280,Heteronucl_T1rho_experiment,Experiment_name,SFAV-P,Experiment name
36290,Heteronucl_T1rho_experiment,Sample_ID,?,?
36300,Heteronucl_T1rho_experiment,Sample_label,?,?
36310,Heteronucl_T1rho_experiment,Sample_state,C,Sample state
36320,Heteronucl_T1rho_experiment,Sf_ID,?,?
36330,Heteronucl_T1rho_experiment,Entry_ID,C,Entry ID
36340,Heteronucl_T1rho_experiment,Heteronucl_T1rho_list_ID,?,?
36350,Heteronucl_T1rho_software,Software_ID,?,?
36360,Heteronucl_T1rho_software,Software_label,C,Software label
36370,Heteronucl_T1rho_software,Method_ID,?,?
36380,Heteronucl_T1rho_software,Method_label,?,?
36390,Heteronucl_T1rho_software,Sf_ID,?,?
36400,Heteronucl_T1rho_software,Entry_ID,C,Entry ID
36410,Heteronucl_T1rho_software,Heteronucl_T1rho_list_ID,?,?
36420,T1rho,ID,C,R1 (T1) rho ID
36430,T1rho,Assembly_atom_ID,?,?
36440,T1rho,Entity_assembly_ID,C,Entity assembly ID
36450,T1rho,Entity_ID,C,Entity ID
36460,T1rho,Comp_index_ID,C,Sequence number
36470,T1rho,Seq_ID,?,?
36480,T1rho,Comp_ID,C,Compound code (VAL; DT; U)
36490,T1rho,Atom_ID,C,Atom name (N; CA)
36500,T1rho,Atom_type,C,Atom type (N; C)
36510,T1rho,Atom_isotope_number,?,?
36520,T1rho,T1rho_val,C,R1(T1) rho value
36530,T1rho,T1rho_val_err,C,Value error
36540,T1rho,Rex_val,?,?
36550,T1rho,Rex_val_err,?,?
36560,T1rho,Resonance_ID,?,?
36570,T1rho,Auth_entity_assembly_ID,?,?
36580,T1rho,Auth_seq_ID,?,?
36590,T1rho,Auth_comp_ID,?,?
36600,T1rho,Auth_atom_ID,?,?
36610,T1rho,Sf_ID,?,?
36620,T1rho,Entry_ID,C,Entry ID
36630,T1rho,Heteronucl_T1rho_list_ID,?,?
36640,Heteronucl_T2_list,Sf_category,?,?
36650,Heteronucl_T2_list,Sf_framecode,?,?
36660,Heteronucl_T2_list,Entry_ID,C,Entry ID
36670,Heteronucl_T2_list,Sf_ID,?,?
36680,Heteronucl_T2_list,ID,C,R2 (T2) list ID
36690,Heteronucl_T2_list,Name,?,?
36700,Heteronucl_T2_list,Data_file_name,?,?
36710,Heteronucl_T2_list,Sample_condition_list_ID,?,?
36720,Heteronucl_T2_list,Sample_condition_list_label,?,?
36730,Heteronucl_T2_list,Temp_calibration_method,?,?
36740,Heteronucl_T2_list,Temp_control_method,?,?
36750,Heteronucl_T2_list,Spectrometer_frequency_1H,C,Spectrometer frequency 1H
36760,Heteronucl_T2_list,T2_coherence_type,C,R2 (T2) coherence type
36770,Heteronucl_T2_list,T2_val_units,C,Value units
36780,Heteronucl_T2_list,Rex_units,C,Rex value units
36790,Heteronucl_T2_list,Details,?,?
36800,Heteronucl_T2_list,Text_data_format,?,?
36810,Heteronucl_T2_list,Text_data,?,?
36820,Heteronucl_T2_experiment,Experiment_ID,?,?
36830,Heteronucl_T2_experiment,Experiment_name,SFAV-P,Experiment name
36840,Heteronucl_T2_experiment,Sample_ID,?,?
36850,Heteronucl_T2_experiment,Sample_label,?,?
36860,Heteronucl_T2_experiment,Sample_state,?,?
36870,Heteronucl_T2_experiment,Sf_ID,?,?
36880,Heteronucl_T2_experiment,Entry_ID,C,Entry ID
36890,Heteronucl_T2_experiment,Heteronucl_T2_list_ID,?,?
36900,Heteronucl_T2_software,Software_ID,?,?
36910,Heteronucl_T2_software,Software_label,C,Software label
36920,Heteronucl_T2_software,Method_ID,?,?
36930,Heteronucl_T2_software,Method_label,?,?
36940,Heteronucl_T2_software,Sf_ID,?,?
36950,Heteronucl_T2_software,Entry_ID,C,Entry ID
36960,Heteronucl_T2_software,Heteronucl_T2_list_ID,?,?
36970,T2,ID,C,R2 (T2) ID
36980,T2,Assembly_atom_ID,?,?
36990,T2,Entity_assembly_ID,C,Entity assembly ID
37000,T2,Entity_ID,C,Entity ID
37010,T2,Comp_index_ID,C,Sequence number
37020,T2,Seq_ID,?,?
37030,T2,Comp_ID,C,Compound code (VAL; DT; U)
37040,T2,Atom_ID,C,Atom name (N; CA)
37050,T2,Atom_type,C,Atom type (N; C)
37060,T2,Atom_isotope_number,?,?
37070,T2,T2_val,C,R2 (T2) value
37080,T2,T2_val_err,C,Value error
37090,T2,Rex_val,C,Rex value
37100,T2,Rex_err,C,Rex value error
37110,T2,Resonance_ID,?,?
37120,T2,Auth_entity_assembly_ID,?,?
37130,T2,Auth_seq_ID,?,?
37140,T2,Auth_comp_ID,?,?
37150,T2,Auth_atom_ID,?,?
37160,T2,Sf_ID,?,?
37170,T2,Entry_ID,C,Entry ID
37180,T2,Heteronucl_T2_list_ID,?,?
37190,Theoretical_heteronucl_T2_list,Sf_category,?,?
37200,Theoretical_heteronucl_T2_list,Sf_framecode,?,?
37210,Theoretical_heteronucl_T2_list,Entry_ID,C,Entry ID
37220,Theoretical_heteronucl_T2_list,Sf_ID,?,?
37230,Theoretical_heteronucl_T2_list,ID,C,R2 (T2) list ID
37240,Theoretical_heteronucl_T2_list,Name,?,?
37250,Theoretical_heteronucl_T2_list,Data_file_name,?,?
37260,Theoretical_heteronucl_T2_list,Sample_condition_list_ID,?,?
37270,Theoretical_heteronucl_T2_list,Sample_condition_list_label,?,?
37280,Theoretical_heteronucl_T2_list,Temp_calibration_method,?,?
37290,Theoretical_heteronucl_T2_list,Temp_control_method,?,?
37300,Theoretical_heteronucl_T2_list,Spectrometer_frequency_1H,C,Spectrometer frequency 1H
37310,Theoretical_heteronucl_T2_list,T2_coherence_type,C,R2 (T2) coherence type
37320,Theoretical_heteronucl_T2_list,T2_val_units,C,Value units
37330,Theoretical_heteronucl_T2_list,Rex_units,C,Rex value units
37340,Theoretical_heteronucl_T2_list,Details,?,?
37350,Theoretical_heteronucl_T2_list,Text_data_format,?,?
37360,Theoretical_heteronucl_T2_list,Text_data,?,?
37370,Theoretical_heteronucl_T2_experiment,Experiment_ID,?,?
37380,Theoretical_heteronucl_T2_experiment,Experiment_name,SFAV-P,Experiment name
37390,Theoretical_heteronucl_T2_experiment,Sample_ID,?,?
37400,Theoretical_heteronucl_T2_experiment,Sample_label,?,?
37410,Theoretical_heteronucl_T2_experiment,Sample_state,?,?
37420,Theoretical_heteronucl_T2_experiment,Sf_ID,?,?
37430,Theoretical_heteronucl_T2_experiment,Entry_ID,C,Entry ID
37440,Theoretical_heteronucl_T2_experiment,Theoretical_Heteronucl_T2_list_ID,?,?
37450,Theoretical_heteronucl_T2_software,Software_ID,?,?
37460,Theoretical_heteronucl_T2_software,Software_label,C,Software label
37470,Theoretical_heteronucl_T2_software,Method_ID,?,?
37480,Theoretical_heteronucl_T2_software,Method_label,?,?
37490,Theoretical_heteronucl_T2_software,Sf_ID,?,?
37500,Theoretical_heteronucl_T2_software,Entry_ID,C,Entry ID
37510,Theoretical_heteronucl_T2_software,Theoretical_heteronucl_T2_list_ID,?,?
37520,Theoretical_T2,ID,C,R2 (T2) ID
37530,Theoretical_T2,Assembly_atom_ID,?,?
37540,Theoretical_T2,Entity_assembly_ID,C,Entity assembly ID
37550,Theoretical_T2,Entity_ID,C,Entity ID
37560,Theoretical_T2,Comp_index_ID,C,Sequence number
37570,Theoretical_T2,Seq_ID,?,?
37580,Theoretical_T2,Comp_ID,C,Compound code (VAL; DT; U)
37590,Theoretical_T2,Atom_ID,C,Atom name (N; CA)
37600,Theoretical_T2,Atom_type,C,Atom type (N; C)
37610,Theoretical_T2,Atom_isotope_number,?,?
37620,Theoretical_T2,T2_val,C,R2 (T2) value
37630,Theoretical_T2,T2_val_err,C,Value error
37640,Theoretical_T2,Rex_val,C,Rex value
37650,Theoretical_T2,Rex_err,C,Rex value error
37660,Theoretical_T2,Resonance_ID,?,?
37670,Theoretical_T2,Auth_entity_assembly_ID,?,?
37680,Theoretical_T2,Auth_seq_ID,?,?
37690,Theoretical_T2,Auth_comp_ID,?,?
37700,Theoretical_T2,Auth_atom_ID,?,?
37710,Theoretical_T2,Sf_ID,?,?
37720,Theoretical_T2,Entry_ID,C,Entry ID
37730,Theoretical_T2,Theoretical_heteronucl_T2_list_ID,?,?
37740,Auto_relaxation_list,Sf_category,?,?
37750,Auto_relaxation_list,Sf_framecode,?,?
37760,Auto_relaxation_list,Entry_ID,?,?
37770,Auto_relaxation_list,Sf_ID,?,?
37780,Auto_relaxation_list,ID,?,?
37790,Auto_relaxation_list,Name,?,?
37800,Auto_relaxation_list,Data_file_name,?,?
37810,Auto_relaxation_list,Common_relaxation_type_name,?,?
37820,Auto_relaxation_list,Sample_condition_list_ID,?,?
37830,Auto_relaxation_list,Sample_condition_list_label,?,?
37840,Auto_relaxation_list,Temp_calibration_method,?,?
37850,Auto_relaxation_list,Temp_control_method,?,?
37860,Auto_relaxation_list,Spectrometer_frequency_1H,?,?
37870,Auto_relaxation_list,Exact_field_strength,?,?
37880,Auto_relaxation_list,Relaxation_coherence_type,?,?
37890,Auto_relaxation_list,Relaxation_val_units,?,?
37900,Auto_relaxation_list,Rex_units,?,?
37910,Auto_relaxation_list,Rex_field_strength,?,?
37920,Auto_relaxation_list,Details,?,?
37930,Auto_relaxation_list,Text_data_format,?,?
37940,Auto_relaxation_list,Text_data,?,?
37950,Auto_relaxation_experiment,Experiment_ID,?,?
37960,Auto_relaxation_experiment,Experiment_name,?,?
37970,Auto_relaxation_experiment,Sample_ID,?,?
37980,Auto_relaxation_experiment,Sample_label,?,?
37990,Auto_relaxation_experiment,Sample_state,?,?
38000,Auto_relaxation_experiment,Sf_ID,?,?
38010,Auto_relaxation_experiment,Entry_ID,?,?
38020,Auto_relaxation_experiment,Auto_relaxation_list_ID,?,?
38030,Auto_relaxation_software,Software_ID,?,?
38040,Auto_relaxation_software,Software_label,?,?
38050,Auto_relaxation_software,Method_ID,?,?
38060,Auto_relaxation_software,Method_label,?,?
38070,Auto_relaxation_software,Sf_ID,?,?
38080,Auto_relaxation_software,Entry_ID,?,?
38090,Auto_relaxation_software,Auto_relaxation_list_ID,?,?
38100,Auto_relaxation,ID,?,?
38110,Auto_relaxation,Assembly_ID,?,?
38120,Auto_relaxation,Assembly_atom_ID,?,?
38130,Auto_relaxation,Entity_assembly_ID,?,?
38140,Auto_relaxation,Entity_ID,?,?
38150,Auto_relaxation,Comp_index_ID,?,?
38160,Auto_relaxation,Seq_ID,?,?
38170,Auto_relaxation,Comp_ID,?,?
38180,Auto_relaxation,Atom_ID,?,?
38190,Auto_relaxation,Atom_type,?,?
38200,Auto_relaxation,Atom_isotope_number,?,?
38210,Auto_relaxation,Auto_relaxation_val,?,?
38220,Auto_relaxation,Auto_relaxation_val_err,?,?
38230,Auto_relaxation,Rex_val,?,?
38240,Auto_relaxation,Rex_val_err,?,?
38250,Auto_relaxation,Resonance_ID,?,?
38260,Auto_relaxation,Auth_entity_assembly_ID,?,?
38270,Auto_relaxation,Auth_seq_ID,?,?
38280,Auto_relaxation,Auth_comp_ID,?,?
38290,Auto_relaxation,Auth_atom_ID,?,?
38300,Auto_relaxation,Sf_ID,?,?
38310,Auto_relaxation,Entry_ID,?,?
38320,Auto_relaxation,Auto_relaxation_list_ID,?,?
38330,Theoretical_auto_relaxation_list,Sf_category,?,?
38340,Theoretical_auto_relaxation_list,Sf_framecode,?,?
38350,Theoretical_auto_relaxation_list,Entry_ID,?,?
38360,Theoretical_auto_relaxation_list,Sf_ID,?,?
38370,Theoretical_auto_relaxation_list,ID,?,?
38380,Theoretical_auto_relaxation_list,Name,?,?
38390,Theoretical_auto_relaxation_list,Data_file_name,?,?
38400,Theoretical_auto_relaxation_list,Sample_condition_list_ID,?,?
38410,Theoretical_auto_relaxation_list,Sample_condition_list_label,?,?
38420,Theoretical_auto_relaxation_list,Temp_calibration_method,?,?
38430,Theoretical_auto_relaxation_list,Temp_control_method,?,?
38440,Theoretical_auto_relaxation_list,Spectrometer_frequency_1H,?,?
38450,Theoretical_auto_relaxation_list,Exact_field_strength,?,?
38460,Theoretical_auto_relaxation_list,Common_relaxation_type_name,?,?
38470,Theoretical_auto_relaxation_list,Relaxation_coherence_type,?,?
38480,Theoretical_auto_relaxation_list,Relaxation_val_units,?,?
38490,Theoretical_auto_relaxation_list,Rex_units,?,?
38500,Theoretical_auto_relaxation_list,Rex_field_strength,?,?
38510,Theoretical_auto_relaxation_list,Details,?,?
38520,Theoretical_auto_relaxation_list,Text_data_format,?,?
38530,Theoretical_auto_relaxation_list,Text_data,?,?
38540,Theoretical_auto_relaxation_experiment,Experiment_ID,?,?
38550,Theoretical_auto_relaxation_experiment,Experiment_name,?,?
38560,Theoretical_auto_relaxation_experiment,Sample_ID,?,?
38570,Theoretical_auto_relaxation_experiment,Sample_label,?,?
38580,Theoretical_auto_relaxation_experiment,Sample_state,?,?
38590,Theoretical_auto_relaxation_experiment,Sf_ID,?,?
38600,Theoretical_auto_relaxation_experiment,Entry_ID,?,?
38610,Theoretical_auto_relaxation_experiment,Theoretical_auto_relaxation_list_ID,?,?
38620,Theoretical_auto_relaxation_software,Software_ID,?,?
38630,Theoretical_auto_relaxation_software,Software_label,?,?
38640,Theoretical_auto_relaxation_software,Method_ID,?,?
38650,Theoretical_auto_relaxation_software,Method_label,?,?
38660,Theoretical_auto_relaxation_software,Sf_ID,?,?
38670,Theoretical_auto_relaxation_software,Entry_ID,?,?
38680,Theoretical_auto_relaxation_software,Theoretical_auto_relaxation_list_ID,?,?
38690,Theoretical_auto_relaxation,ID,?,?
38700,Theoretical_auto_relaxation,Assembly_ID,?,?
38710,Theoretical_auto_relaxation,Assembly_atom_ID,?,?
38720,Theoretical_auto_relaxation,Entity_assembly_ID,?,?
38730,Theoretical_auto_relaxation,Entity_ID,?,?
38740,Theoretical_auto_relaxation,Comp_index_ID,?,?
38750,Theoretical_auto_relaxation,Seq_ID,?,?
38760,Theoretical_auto_relaxation,Comp_ID,?,?
38770,Theoretical_auto_relaxation,Atom_ID,?,?
38780,Theoretical_auto_relaxation,Atom_type,?,?
38790,Theoretical_auto_relaxation,Atom_isotope_number,?,?
38800,Theoretical_auto_relaxation,Auto_relaxation_val,?,?
38810,Theoretical_auto_relaxation,Auto_relaxation_val_err,?,?
38820,Theoretical_auto_relaxation,Rex_val,?,?
38830,Theoretical_auto_relaxation,Rex_val_err,?,?
38840,Theoretical_auto_relaxation,Resonance_ID,?,?
38850,Theoretical_auto_relaxation,Auth_entity_assembly_ID,?,?
38860,Theoretical_auto_relaxation,Auth_seq_ID,?,?
38870,Theoretical_auto_relaxation,Auth_comp_ID,?,?
38880,Theoretical_auto_relaxation,Auth_atom_ID,?,?
38890,Theoretical_auto_relaxation,Sf_ID,?,?
38900,Theoretical_auto_relaxation,Entry_ID,?,?
38910,Theoretical_auto_relaxation,Theoretical_auto_relaxation_list_ID,?,?
38920,Dipole_dipole_relax_list,Sf_category,?,?
38930,Dipole_dipole_relax_list,Sf_framecode,?,?
38940,Dipole_dipole_relax_list,Entry_ID,?,?
38950,Dipole_dipole_relax_list,Sf_ID,?,?
38960,Dipole_dipole_relax_list,ID,?,?
38970,Dipole_dipole_relax_list,Name,?,?
38980,Dipole_dipole_relax_list,Data_file_name,?,?
38990,Dipole_dipole_relax_list,Sample_condition_list_ID,?,?
39000,Dipole_dipole_relax_list,Sample_condition_list_label,?,?
39010,Dipole_dipole_relax_list,Spectrometer_frequency_1H,?,?
39020,Dipole_dipole_relax_list,Val_units,?,?
39030,Dipole_dipole_relax_list,Details,?,?
39040,Dipole_dipole_relax_list,Text_data_format,?,?
39050,Dipole_dipole_relax_list,Text_data,?,?
39060,Dipole_dipole_relax_experiment,Experiment_ID,?,?
39070,Dipole_dipole_relax_experiment,Experiment_name,?,?
39080,Dipole_dipole_relax_experiment,Sample_ID,?,?
39090,Dipole_dipole_relax_experiment,Sample_label,?,?
39100,Dipole_dipole_relax_experiment,Sample_state,?,?
39110,Dipole_dipole_relax_experiment,Sf_ID,?,?
39120,Dipole_dipole_relax_experiment,Entry_ID,?,?
39130,Dipole_dipole_relax_experiment,Dipole_dipole_relax_list_ID,?,?
39140,Dipole_dipole_relax_software,Software_ID,?,?
39150,Dipole_dipole_relax_software,Software_label,?,?
39160,Dipole_dipole_relax_software,Method_ID,?,?
39170,Dipole_dipole_relax_software,Method_label,?,?
39180,Dipole_dipole_relax_software,Sf_ID,?,?
39190,Dipole_dipole_relax_software,Entry_ID,?,?
39200,Dipole_dipole_relax_software,Dipole_dipole_relax_list_ID,?,?
39210,Dipole_dipole_relax,ID,?,?
39220,Dipole_dipole_relax,Assembly_atom_ID_1,?,?
39230,Dipole_dipole_relax,Entity_assembly_ID_1,?,?
39240,Dipole_dipole_relax,Entity_ID_1,?,?
39250,Dipole_dipole_relax,Comp_index_ID_1,?,?
39260,Dipole_dipole_relax,Seq_ID_1,?,?
39270,Dipole_dipole_relax,Comp_ID_1,?,?
39280,Dipole_dipole_relax,Atom_ID_1,?,?
39290,Dipole_dipole_relax,Atom_type_1,?,?
39300,Dipole_dipole_relax,Atom_isotope_number_1,?,?
39310,Dipole_dipole_relax,Assembly_atom_ID_2,?,?
39320,Dipole_dipole_relax,Entity_assembly_ID_2,?,?
39330,Dipole_dipole_relax,Entity_ID_2,?,?
39340,Dipole_dipole_relax,Comp_index_ID_2,?,?
39350,Dipole_dipole_relax,Seq_ID_2,?,?
39360,Dipole_dipole_relax,Comp_ID_2,?,?
39370,Dipole_dipole_relax,Atom_ID_2,?,?
39380,Dipole_dipole_relax,Atom_type_2,?,?
39390,Dipole_dipole_relax,Atom_isotope_number_2,?,?
39400,Dipole_dipole_relax,Val,?,?
39410,Dipole_dipole_relax,Val_err,?,?
39420,Dipole_dipole_relax,Resonance_ID_1,?,?
39430,Dipole_dipole_relax,Resonance_ID_2,?,?
39440,Dipole_dipole_relax,Auth_entity_assembly_ID_1,?,?
39450,Dipole_dipole_relax,Auth_seq_ID_1,?,?
39460,Dipole_dipole_relax,Auth_comp_ID_1,?,?
39470,Dipole_dipole_relax,Auth_atom_ID_1,?,?
39480,Dipole_dipole_relax,Auth_entity_assembly_ID_2,?,?
39490,Dipole_dipole_relax,Auth_seq_ID_2,?,?
39500,Dipole_dipole_relax,Auth_comp_ID_2,?,?
39510,Dipole_dipole_relax,Auth_atom_ID_2,?,?
39520,Dipole_dipole_relax,Sf_ID,?,?
39530,Dipole_dipole_relax,Entry_ID,?,?
39540,Dipole_dipole_relax,Dipole_dipole_relax_list_ID,?,?
39550,Cross_correlation_DD_list,Sf_category,?,?
39560,Cross_correlation_DD_list,Sf_framecode,?,?
39570,Cross_correlation_DD_list,Entry_ID,?,?
39580,Cross_correlation_DD_list,Sf_ID,?,?
39590,Cross_correlation_DD_list,ID,?,?
39600,Cross_correlation_DD_list,Name,?,?
39610,Cross_correlation_DD_list,Data_file_name,?,?
39620,Cross_correlation_DD_list,Sample_condition_list_ID,?,?
39630,Cross_correlation_DD_list,Sample_condition_list_label,?,?
39640,Cross_correlation_DD_list,Spectrometer_frequency_1H,?,?
39650,Cross_correlation_DD_list,Val_units,?,?
39660,Cross_correlation_DD_list,Details,?,?
39670,Cross_correlation_DD_list,Text_data_format,?,?
39680,Cross_correlation_DD_list,Text_data,?,?
39690,Cross_correlation_DD_experiment,Experiment_ID,?,?
39700,Cross_correlation_DD_experiment,Experiment_name,?,?
39710,Cross_correlation_DD_experiment,Sample_ID,?,?
39720,Cross_correlation_DD_experiment,Sample_label,?,?
39730,Cross_correlation_DD_experiment,Sample_state,?,?
39740,Cross_correlation_DD_experiment,Sf_ID,?,?
39750,Cross_correlation_DD_experiment,Entry_ID,?,?
39760,Cross_correlation_DD_experiment,Cross_correlation_DD_list_ID,?,?
39770,Cross_correlation_DD_software,Software_ID,?,?
39780,Cross_correlation_DD_software,Software_label,?,?
39790,Cross_correlation_DD_software,Method_ID,?,?
39800,Cross_correlation_DD_software,Method_label,?,?
39810,Cross_correlation_DD_software,Sf_ID,?,?
39820,Cross_correlation_DD_software,Entry_ID,?,?
39830,Cross_correlation_DD_software,Cross_correlation_DD_list_ID,?,?
39840,Cross_correlation_DD,ID,?,?
39850,Cross_correlation_DD,Dipole_1_assembly_atom_ID_1,?,?
39860,Cross_correlation_DD,Dipole_1_entity_assembly_ID_1,?,?
39870,Cross_correlation_DD,Dipole_1_entity_ID_1,?,?
39880,Cross_correlation_DD,Dipole_1_comp_index_ID_1,?,?
39890,Cross_correlation_DD,Dipole_1_seq_ID_1,?,?
39900,Cross_correlation_DD,Dipole_1_comp_ID_1,?,?
39910,Cross_correlation_DD,Dipole_1_atom_ID_1,?,?
39920,Cross_correlation_DD,Dipole_1_atom_type_1,?,?
39930,Cross_correlation_DD,Dipole_1_atom_isotope_number_1,?,?
39940,Cross_correlation_DD,Dipole_1_assembly_atom_ID_2,?,?
39950,Cross_correlation_DD,Dipole_1_entity_assembly_ID_2,?,?
39960,Cross_correlation_DD,Dipole_1_entity_ID_2,?,?
39970,Cross_correlation_DD,Dipole_1_comp_index_ID_2,?,?
39980,Cross_correlation_DD,Dipole_1_seq_ID_2,?,?
39990,Cross_correlation_DD,Dipole_1_comp_ID_2,?,?
40000,Cross_correlation_DD,Dipole_1_atom_ID_2,?,?
40010,Cross_correlation_DD,Dipole_1_atom_type_2,?,?
40020,Cross_correlation_DD,Dipole_1_atom_isotope_number_2,?,?
40030,Cross_correlation_DD,Dipole_2_assembly_atom_ID_1,?,?
40040,Cross_correlation_DD,Dipole_2_entity_assembly_ID_1,?,?
40050,Cross_correlation_DD,Dipole_2_entity_ID_1,?,?
40060,Cross_correlation_DD,Dipole_2_comp_index_ID_1,?,?
40070,Cross_correlation_DD,Dipole_2_seq_ID_1,?,?
40080,Cross_correlation_DD,Dipole_2_comp_ID_1,?,?
40090,Cross_correlation_DD,Dipole_2_atom_ID_1,?,?
40100,Cross_correlation_DD,Dipole_2_atom_type_1,?,?
40110,Cross_correlation_DD,Dipole_2_atom_isotope_number_1,?,?
40120,Cross_correlation_DD,Dipole_2_assembly_atom_ID_2,?,?
40130,Cross_correlation_DD,Dipole_2_entity_assembly_ID_2,?,?
40140,Cross_correlation_DD,Dipole_2_entity_ID_2,?,?
40150,Cross_correlation_DD,Dipole_2_chem_comp_index_ID_2,?,?
40160,Cross_correlation_DD,Dipole_2_seq_ID_2,?,?
40170,Cross_correlation_DD,Dipole_2_comp_ID_2,?,?
40180,Cross_correlation_DD,Dipole_2_atom_ID_2,?,?
40190,Cross_correlation_DD,Dipole_2_atom_type_2,?,?
40200,Cross_correlation_DD,Dipole_2_atom_isotope_number_2,?,?
40210,Cross_correlation_DD,Val,?,?
40220,Cross_correlation_DD,Val_err,?,?
40230,Cross_correlation_DD,Dipole_1_Resonance_ID_1,?,?
40240,Cross_correlation_DD,Dipole_1_Resonance_ID_2,?,?
40250,Cross_correlation_DD,Dipole_2_Resonance_ID_1,?,?
40260,Cross_correlation_DD,Dipole_2_Resonance_ID_2,?,?
40270,Cross_correlation_DD,Dipole_1_auth_entity_assembly_ID_1,?,?
40280,Cross_correlation_DD,Dipole_1_auth_seq_ID_1,?,?
40290,Cross_correlation_DD,Dipole_1_auth_comp_ID_1,?,?
40300,Cross_correlation_DD,Dipole_1_auth_atom_ID_1,?,?
40310,Cross_correlation_DD,Dipole_1_auth_entity_assembly_ID_2,?,?
40320,Cross_correlation_DD,Dipole_1_auth_seq_ID_2,?,?
40330,Cross_correlation_DD,Dipole_1_auth_comp_ID_2,?,?
40340,Cross_correlation_DD,Dipole_1_auth_atom_ID_2,?,?
40350,Cross_correlation_DD,Dipole_2_auth_entity_assembly_ID_1,?,?
40360,Cross_correlation_DD,Dipole_2_auth_seq_ID_1,?,?
40370,Cross_correlation_DD,Dipole_2_auth_comp_ID_1,?,?
40380,Cross_correlation_DD,Dipole_2_auth_atom_ID_1,?,?
40390,Cross_correlation_DD,Dipole_2_auth_entity_assembly_ID_2,?,?
40400,Cross_correlation_DD,Dipole_2_auth_seq_ID_2,?,?
40410,Cross_correlation_DD,Dipole_2_auth_comp_ID_2,?,?
40420,Cross_correlation_DD,Dipole_2_auth_atom_ID_2,?,?
40430,Cross_correlation_DD,Sf_ID,?,?
40440,Cross_correlation_DD,Entry_ID,?,?
