Enumeration ID,Enum ordinal,Enum value,Enum value desc
285,3,solid,enumeration_text
283,1,NOE,"Distance constraints determined from NOE experiments"
283,2,NOE build-up,"Distance constraints determined from a series of NOE experiments with different mixing times"
283,3,NOE not seen,"Distance constraints supplied when an expected NOE was not observed"
283,4,ROE,"Distance constraints determined from ROE experiments"
283,5,ROE build-up,"Distance constraints determine from a series of ROE experiments with different mixing times"
283,6,hydrogen bond,"Hydrogen bond distance constraints"
283,7,disulfide bond,"Disulfide bond distance constraints"
283,8,paramagnetic relaxation,"Distance constraints determined from paramagnetic relaxation studies"
283,9,symmetry,"Distance constraint enforces symmetry - for example to enforce symmetry between monomers in a multimer"
283,10,general distance,"Specific distance constraint is not known"
284,1,log-harmonic,enumeration_text
284,2,parabolic,enumeration_text
284,3,square-well-parabolic,enumeration_text
284,4,square-well-parabolic-linear,enumeration_text
284,5,upper-bound-parabolic,enumeration_text
284,6,lower-bound-parabolic,enumeration_text
284,7,upper-bound-parabolic-linear,enumeration_text
284,8,lower-bound-parabolic-linear,enumeration_text
286,1,averaging method,enumeration_text
286,2,number monomers,enumeration_text
286,3,pseudoatom corrections,enumeration_text
286,4,potential function,enumeration_text
286,5,temperature,enumeration_text
286,6,exponent,enumeration_text
286,7,switch distance,enumeration_text
286,8,asymptote slope,enumeration_text
286,9,B_high,enumeration_text
286,10,ceiling,enumeration_text
286,11,negative offset,enumeration_text
286,12,scaling constant,enumeration_text
287,1,OR,enumeration_text
287,2,AND,enumeration_text
299,1,isotropic,enumeration_text
299,2,anisotropic,enumeration_text
299,3,solid,enumeration_text
192,1,isotropic,enumeration_text
192,2,anisotropic,enumeration_text
192,3,solid,enumeration_text
191,1,isotropic,enumeration_text
191,2,anisotropic,enumeration_text
191,3,solid,enumeration_text
190,1,s,"half-time"
190,2,s-1,"rate"
190,3,min,"half-time"
190,4,min-1,"rate"
190,5,hr,"half-time"
190,6,hr-1,"rate"
195,1,isotropic,enumeration_text
195,2,anisotropic,enumeration_text
195,3,solid,enumeration_text
194,1,peak height,enumeration_text
194,2,peak integral,enumeration_text
194,3,contour count,enumeration_text
194,4,relative intensities,enumeration_text
194,5,na,enumeration_text
200,1,isotropic,enumeration_text
200,2,anisotropic,enumeration_text
200,3,solid,enumeration_text
198,1,Iz,enumeration_text
198,2,Sz,enumeration_text
199,1,s,enumeration_text
199,2,s-1,enumeration_text
199,3,ms,enumeration_text
199,4,ms-1,enumeration_text
209,1,isotropic,enumeration_text
209,2,anisotropic,enumeration_text
209,3,solid,enumeration_text
208,1,s-1,enumeration_text
208,2,ms-1,enumeration_text
208,3,us-1,enumeration_text
206,1,I(+$-),"single quantum"
206,2,S(+$-),"single quantum"
207,1,s-1,enumeration_text
207,2,ms-1,enumeration_text
207,3,s,enumeration_text
207,4,ms,enumeration_text
204,1,methanol,enumeration_text
204,2,monoethylene glycol,enumeration_text
204,3,no calibration applied,enumeration_text
205,1,single scan interleaving,enumeration_text
205,2,temperature compensation block,enumeration_text
205,3,no temperature control applied,enumeration_text
215,1,isotropic,enumeration_text
215,2,anisotropic,enumeration_text
215,3,solid,enumeration_text
214,1,s-1,enumeration_text
214,2,ms-1,enumeration_text
214,3,us-1,enumeration_text
212,1,I(+$-),"single quantum"
212,2,S(+$-),"single quantum"
213,1,s-1,enumeration_text
213,2,ms-1,enumeration_text
213,3,s,enumeration_text
213,4,ms,enumeration_text
210,1,methanol,enumeration_text
210,2,monoethylene glycol,enumeration_text
210,3,no calibration applied,enumeration_text
211,1,single scan interleaving,enumeration_text
211,2,temperature compensation block,enumeration_text
211,3,no temperature control applied,enumeration_text
305,1,AMBER,enumeration_text
305,2,AngleSearch,enumeration_text
305,3,ANSIG,enumeration_text
305,4,Analysis,enumeration_text
305,5,AQUA,enumeration_text
305,6,ARIA,enumeration_text
305,7,AURELIA,enumeration_text
305,8,AUREMOL,enumeration_text
305,9,AutoAssign,enumeration_text
305,10,AutoStructure,enumeration_text
305,11,AVS,enumeration_text
305,12,AZARA,enumeration_text
305,13,BIRDER,enumeration_text
305,14,CARA,enumeration_text
305,15,CAPP,enumeration_text
305,16,CING,enumeration_text
305,17,CcpNMR,enumeration_text
305,18,CNS,enumeration_text
305,19,CNSSOLVE,enumeration_text
305,20,CORMA,enumeration_text
305,21,CSI,enumeration_text
305,22,CS-Rosetta,enumeration_text
305,23,CURVES,enumeration_text
305,24,CYANA,enumeration_text
305,25,DGII,enumeration_text
305,26,DIAMOD,enumeration_text
305,27,DISCOVER,enumeration_text
305,28,DYANA,enumeration_text
305,29,DYNAMO,enumeration_text
305,30,EMBOSS,enumeration_text
305,31,FANTOM,enumeration_text
305,32,Felix,enumeration_text
305,33,GARANT,enumeration_text
305,34,Gaussian,enumeration_text
305,35,GIFA,enumeration_text
305,36,HADDOCK,enumeration_text
305,37,HYPER,enumeration_text
305,38,InsightII,enumeration_text
305,39,MARDIGRAS,enumeration_text
305,40,ModelFree,enumeration_text
305,41,Molmol,enumeration_text
305,42,MORASS,enumeration_text
305,43,NDEE,enumeration_text
305,44,NMRDraw,enumeration_text
305,45,NMRPipe,enumeration_text
305,46,NMRView,enumeration_text
305,47,NOAH,enumeration_text
305,48,NOEID,enumeration_text
305,49,NUCFIT,enumeration_text
305,50,NUTS,enumeration_text
305,51,OPAL,enumeration_text
305,52,PECAN,enumeration_text
305,53,PINE,enumeration_text
305,54,PIPP,enumeration_text
305,55,PISTACHIO,enumeration_text
305,56,Procheck,enumeration_text
305,57,ProcheckNMR,enumeration_text
305,58,P-ROI,enumeration_text
305,59,PRONTO,enumeration_text
305,60,PROSA,enumeration_text
305,61,PSVS,enumeration_text
305,62,QUEEN,enumeration_text
305,63,Relax,enumeration_text
305,64,RESCUE,enumeration_text
305,65,SANE,enumeration_text
305,66,SPARKY,enumeration_text
305,67,SPARTA,enumeration_text
305,68,SPARTA+,enumeration_text
305,69,SPSCAN,enumeration_text
305,70,SYBYL,enumeration_text
305,71,TALOS,enumeration_text
305,72,TOPSPIN,enumeration_text
305,73,UXNMR,enumeration_text
305,74,VNMR,enumeration_text
305,75,WhatIF,enumeration_text
305,76,Wattos,enumeration_text
305,77,XEASY,enumeration_text
305,78,X-PLOR,enumeration_text
305,79,X-PLOR NIH,enumeration_text
305,80,xwinnmr,enumeration_text
193,1,peak volume,enumeration_text
193,2,peak height,enumeration_text
193,3,contour count,enumeration_text
193,4,na,enumeration_text
180,1,isotropic,enumeration_text
180,2,anisotropic,enumeration_text
180,3,solid,enumeration_text
297,1,isotropic,enumeration_text
297,2,anisotropic,enumeration_text
297,3,solid,enumeration_text
261,1,not observed,enumeration_text
261,2,not well defined,enumeration_text
261,3,low restraint density,enumeration_text
261,4,well defined,enumeration_text
261,5,high restraint density,enumeration_text
118,1,source,enumeration_text
118,2,analyzer,enumeration_text
118,3,detector,enumeration_text
117,1,Alpha Omega Technologies Inc.,enumeration_text
117,2,Agilent,enumeration_text
117,3,Analytica of Branford,enumeration_text
117,4,Bear Instruments,enumeration_text
117,5,Bergmann Messgeraete Entwicklung,enumeration_text
117,6,Bruker Daltonics,enumeration_text
117,7,Ciphergen Biosystems,enumeration_text
117,8,Charles Evans & Associates,enumeration_text
117,9,Comstock Inc.,enumeration_text
117,10,In-Situ,enumeration_text
117,11,Micromass,enumeration_text
117,12,Hitachi Instruments,enumeration_text
117,13,JEOL USA,enumeration_text
117,14,Kore Technology Ltd.,enumeration_text
117,15,Kratos Analytical,enumeration_text
117,16,LECO,enumeration_text
117,17,MKS Instruments,enumeration_text
117,18,PE Biosystems,enumeration_text
117,19,Perkin Elmer,enumeration_text
117,20,Prolab Resources,enumeration_text
117,21,Sensar Larson Davis,enumeration_text
117,22,Shimadzu Scientific Instruments Inc.,enumeration_text
117,23,Thermo Scientific,enumeration_text
116,1,Q-TOF,enumeration_text
116,2,ion TRAP,enumeration_text
116,3,FTMS,enumeration_text
116,4,Quadrupole,enumeration_text
121,1,CID,enumeration_text
121,2,ETD,"electron-transfer dissociation"
121,3,IRMPD,enumeration_text
119,1,Alpha Omega Technologies Inc.,enumeration_text
119,2,Agilent,enumeration_text
119,3,Analytica of Branford,enumeration_text
119,4,Bear Instruments,enumeration_text
119,5,Bergmann Messgeraete Entwicklung,enumeration_text
119,6,Bruker Daltonics,enumeration_text
119,7,Ciphergen Biosystems,enumeration_text
119,8,Charles Evans & Associates,enumeration_text
119,9,Comstock Inc.,enumeration_text
119,10,In-Situ,enumeration_text
119,11,Micromass,enumeration_text
119,12,Hitachi Instruments,enumeration_text
119,13,JEOL USA,enumeration_text
119,14,Kore Technology Ltd.,enumeration_text
119,15,Kratos Analytical,enumeration_text
119,16,LECO,enumeration_text
119,17,MKS Instruments,enumeration_text
119,18,PE Biosystems,enumeration_text
119,19,Perkin Elmer,enumeration_text
119,20,Prolab Resources,enumeration_text
119,21,Sensar Larson Davis,enumeration_text
119,22,Shimadzu Scientific Instruments Inc.,enumeration_text
119,23,Thermo Scientific,enumeration_text
120,1,Q-TOF,enumeration_text
120,2,ion TRAP,enumeration_text
120,3,FTMS,enumeration_text
120,4,Quadrupole,enumeration_text
40,1,PDB,enumeration_text
262,1,experimental ensemble member,enumeration_text
262,2,representative lowest energy,enumeration_text
262,3,representative closest to the mean,enumeration_text
262,4,representative average minimized,enumeration_text
262,5,representative lowest overall target function,enumeration_text
303,1,mzML,enumeration_text
303,2,mzDAta,enumeration_text
142,1,ion mode,enumeration_text
142,2,flow rate,enumeration_text
142,3,flow rate units,enumeration_text
142,4,collision energy,enumeration_text
142,5,collision energy units,enumeration_text
142,6,fragmentation method,enumeration_text
142,7,ionization method,enumeration_text
142,8,detection method,enumeration_text
142,9,mass range minimum,enumeration_text
142,10,mass range maximum,enumeration_text
142,11,mass reference introduction method,enumeration_text
141,1,single scan,enumeration_text
141,2,composite,enumeration_text
141,3,ramp,enumeration_text
138,1,NMR experiment directory,enumeration_text
138,2,Time-domain (raw spectral data),enumeration_text
138,3,Pulse sequence image file,enumeration_text
138,4,Pulse sequence,enumeration_text
138,5,Pulse field gradient,enumeration_text
138,6,Peak list,enumeration_text
138,7,Spectral image,enumeration_text
138,8,Acquisition parameters,enumeration_text
138,9,Processing parameters,enumeration_text
138,10,na,enumeration_text
137,1,CCPN convention,enumeration_text
130,1,transmission line,enumeration_text
130,2,home built,enumeration_text
130,3,triple resonance,enumeration_text
130,4,double resonance,enumeration_text
130,5,inverse coil,enumeration_text
130,6,solenoid coil,enumeration_text
130,7,saddle coil,enumeration_text
130,8,room temperature,enumeration_text
130,9,cryogenically cooled,enumeration_text
130,10,na,enumeration_text
136,1,cylindrical microcell,enumeration_text
136,2,Shigemi,enumeration_text
136,3,spherical microcell,enumeration_text
136,4,standard cylindrical,enumeration_text
135,1,uL,enumeration_text
135,2,mL,enumeration_text
134,1,NOE,enumeration_text
134,2,COSY,enumeration_text
129,1,1.7 mm,enumeration_text
129,2,3 mm,enumeration_text
129,3,5 mm,enumeration_text
129,4,8 mm,enumeration_text
129,5,10 mm,enumeration_text
129,6,20 mm,enumeration_text
128,1,Agilent,enumeration_text
128,2,Bruker,enumeration_text
128,3,DOTY,enumeration_text
128,4,GE,enumeration_text
128,5,JEOL,enumeration_text
128,6,Varian,enumeration_text
128,7,na,enumeration_text
127,1,400,enumeration_text
127,2,500,enumeration_text
127,3,600,enumeration_text
127,4,700,enumeration_text
127,5,800,enumeration_text
127,6,900,enumeration_text
127,7,90,enumeration_text
127,8,120,enumeration_text
127,9,140,enumeration_text
127,10,200,enumeration_text
127,11,250,enumeration_text
127,12,270,enumeration_text
127,13,300,enumeration_text
127,14,350,enumeration_text
127,15,360,enumeration_text
127,16,450,enumeration_text
127,17,470,enumeration_text
127,18,550,enumeration_text
127,19,590,enumeration_text
127,20,720,enumeration_text
127,21,750,enumeration_text
127,22,850,enumeration_text
127,23,920,enumeration_text
127,24,950,enumeration_text
127,25,1000,enumeration_text
127,26,1100,enumeration_text
127,27,na,"not available"
125,1,Bruker,enumeration_text
125,2,GE,enumeration_text
125,3,JEOL,enumeration_text
125,4,Varian,enumeration_text
125,5,Agilent,enumeration_text
125,6,Cambridge,enumeration_text
125,7,Oxford,enumeration_text
125,8,FBML,enumeration_text
125,9,Nicolet,enumeration_text
125,10,Home-built,enumeration_text
125,11,na,enumeration_text
126,1,AM,from Bruker
126,2,AMX,from Bruker
126,3,ARX,"from Bruker"
126,4,Avance,from Bruker
126,5,DMX,from Bruker
126,6,DPX,from Bruker
126,7,DRX,from Bruker
126,8,MSL,from Bruker
126,9,ECA,from JEOL
126,10,ECP,from JEOL
126,11,Uniform NMR System,From Varian
126,12,INOVA,from Varian
126,13,Unity,from Varian
126,14,UnityPlus,from Varian
126,15,VXRS,from Varian
126,16,Gemini,from General Electric
126,17,GSX,from General Electric
126,18,GX,from General Electric
126,19,OMEGA,from General Electric
126,20,OMEGA PSG,from General Electric
124,1,400,enumeration_text
124,2,500,enumeration_text
124,3,600,enumeration_text
124,4,700,enumeration_text
124,5,750,enumeration_text
124,6,800,enumeration_text
124,7,850,enumeration_text
124,8,900,enumeration_text
124,9,920,enumeration_text
124,10,950,enumeration_text
124,11,1000,enumeration_text
124,12,1100,enumeration_text
124,13,1200,enumeration_text
122,1,Bruker,enumeration_text
122,2,GE,enumeration_text
122,3,JEOL,enumeration_text
122,4,Varian,enumeration_text
122,5,Agilent,enumeration_text
122,6,Cambridge,enumeration_text
122,7,Oxford,enumeration_text
122,8,FBML,enumeration_text
122,9,Nicolet,enumeration_text
122,10,Home-built,enumeration_text
122,11,na,enumeration_text
123,1,AM,from Bruker
123,2,AMX,from Bruker
123,3,ARX,from Bruker
123,4,Avance,from Bruker
123,5,CMX,"from Bruker"
123,6,DMX,from Bruker
123,7,DPX,from Bruker
123,8,DRX,from Bruker
123,9,MSL,from Bruker
123,10,ECA,from JEOL
123,11,ECP,from JEOL
123,12,Uniform NMR System,from Varian
123,13,INOVA,from Varian
123,14,Unity,from Varian
123,15,UnityPlus,from Varian
123,16,VXRS,from Varian
123,17,Gemini,from General Electric
123,18,GSX,from General Electric
123,19,GX,from General Electric
123,20,OMEGA,from General Electric
123,21,OMEGA PSG,from General Electric
249,1,?,enumeration_text
249,2,Rex,enumeration_text
249,3,S2,enumeration_text
249,4,S2$ te,enumeration_text
249,5,S2$ Rex,enumeration_text
249,6,S2$ te$ Rex,enumeration_text
249,7,S2f$ S2$ ts,enumeration_text
249,8,S2f$ S2s$ ts,enumeration_text
249,9,S2f$ tf$ S2$ ts,enumeration_text
249,10,S2f$ tf$ S2s$ ts,enumeration_text
249,11,S2f$ S2$ ts$ Rex,enumeration_text
249,12,S2f$ S2s$ ts$ Rex,enumeration_text
249,13,S2f$ tf$ S2$ ts$ Rex,enumeration_text
249,14,S2f$ tf$ S2s$ ts$ Rex,enumeration_text
248,1,isotropic,enumeration_text
248,2,anisotropic,enumeration_text
248,3,solid,enumeration_text
247,1,s-1,enumeration_text
247,2,ms-1,enumeration_text
247,3,us-1,enumeration_text
244,1,s,enumeration_text
244,2,ms,enumeration_text
244,3,us,enumeration_text
244,4,ns,enumeration_text
244,5,ps,enumeration_text
245,1,s,enumeration_text
245,2,ms,enumeration_text
245,3,us,enumeration_text
245,4,ns,enumeration_text
245,5,ps,enumeration_text
246,1,s,enumeration_text
246,2,ms,enumeration_text
246,3,us,enumeration_text
246,4,ns,enumeration_text
246,5,ps,enumeration_text
302,1,isotropic,enumeration_text
302,2,anisotropic,enumeration_text
302,3,solid,enumeration_text
188,1,isotropic,enumeration_text
188,2,anisotropic,enumeration_text
188,3,solid,enumeration_text
177,1,d,doublet
177,2,dd,"doublet of doublets"
177,3,ddd,"doublet of doublets of doublets"
177,4,dm,"doublet of multiplets"
177,5,dt,"doublet of triplets"
177,6,hxt,hextet
177,7,hpt,heptet
177,8,m,multiplet
177,9,q,quartet
177,10,qd,"quartet of doublets"
177,11,qn,quintet
177,12,s,singlet
177,13,sxt,sextet
177,14,t,triplet
177,15,td,"triplet of doublets"
177,16,LR,"long-range coupling"
177,17,1JCH,"one J carbon-proton couplings"
301,1,RDC_constraints,enumeration_text
301,2,general_distance_constraints,enumeration_text
301,3,distance_constraints,enumeration_text
301,4,torsion_angle_constraints,enumeration_text
300,1,spectral_peak_list,enumeration_text
176,1,absolute height,enumeration_text
176,2,height,enumeration_text
176,3,relative height,enumeration_text
176,4,volume,enumeration_text
176,5,number of contours,enumeration_text
176,6,integration,enumeration_text
252,1,chemical shift,enumeration_text
252,2,coupling constant,enumeration_text
252,3,peak height,enumeration_text
252,4,peak volume,enumeration_text
251,1,isotropic,enumeration_text
251,2,anisotropic,enumeration_text
251,3,solid,enumeration_text
250,1,chemical shift,enumeration_text
250,2,coupling constant,enumeration_text
250,3,peak height,enumeration_text
250,4,peak volume,enumeration_text
296,1,isotropic,enumeration_text
296,2,anisotropic,enumeration_text
296,3,solid,enumeration_text
295,1,RDC,enumeration_text
294,1,log-harmonic,enumeration_text
294,2,parabolic,enumeration_text
294,3,square-well-parabolic,enumeration_text
294,4,square-well-parabolic-linear,enumeration_text
294,5,upper-bound-parabolic,enumeration_text
294,6,lower-bound-parabolic,enumeration_text
294,7,upper-bound-parabolic-linear,enumeration_text
294,8,lower-bound-parabolic-linear,enumeration_text
185,1,isotropic,enumeration_text
185,2,anisotropic,enumeration_text
185,3,solid,enumeration_text
48,1,abstract,enumeration_text
48,2,book,enumeration_text
48,3,journal,enumeration_text
48,4,thesis,enumeration_text
39,1,BMRB,"BioMagResBank"
39,2,BMRB(withdrawn),enumeration_text
39,3,PDB,"Protein Databank"
39,4,TargetDB,"Target registration database"
39,5,EMDB,"Electron Microscopy Volume Data Bank"
39,6,BMCD,"Biological Macromolecule Crystallization Database"
39,7,GB,"GenBank"
39,8,DBJ,"DNA Data Bank of Japan"
39,9,EMBL,"European Molecular Biology Laboratory"
39,10,NCBI,enumeration_text
39,11,PIR,"Protein Information Resource"
39,12,REF,"NCBI Reference Sequence"
39,13,SGD,"Saccharomyces Genome Database"
39,14,SP,"UniProtKB/Swiss-Prot"
37,1,NMR-STAR,enumeration_text
37,2,XML,enumeration_text
38,1,original,"First release of the data to the public."
38,2,na,"not available"
38,3,update,enumeration_text
38,4,revision,"not used now as it is redundant with update aa all revisions are updates"
38,5,reformat,"reformatted for new format specification"
265,1,distance geometry,enumeration_text
265,2,DGSA-distance geometry simulated annealing,enumeration_text
265,3,simulated annealing,enumeration_text
265,4,molecular dynamics,enumeration_text
265,5,matrix relaxation,enumeration_text
265,6,torsion angle dynamics,enumeration_text
265,7,na,enumeration_text
264,1,experimental,enumeration_text
264,2,derived experimentally,enumeration_text
264,3,theoretical,enumeration_text
108,1,M,Molar
108,2,mM,millimolar
108,3,uM,micromolar
108,4,nM,nanomolar
108,5,%,percent
108,6,v/v,"volume to volume"
108,7,w/v,"weight to volume percent"
108,8,mg,"milligram"
108,9,ug,"microgram"
108,10,mg/mL,"mg per milliliter"
108,11,g/L,"grams per liter"
108,12,pM,picomolar
108,13,w/w,enumeration_text
108,14,% v/v,enumeration_text
108,15,% w/v,enumeration_text
108,16,% w/w,enumeration_text
108,17,mg/L,enumeration_text
108,18,mg/uL,enumeration_text
108,19,ug/mL,enumeration_text
108,20,ug/uL,enumeration_text
108,21,mL,enumeration_text
108,22,uL,enumeration_text
108,23,A260,enumeration_text
108,24,eq,enumeration_text
108,25,ratio,enumeration_text
108,26,saturated,enumeration_text
108,27,tablet/100mL,enumeration_text
108,28,na,enumeration_text
107,1,natural abundance,enumeration_text
107,2,[U-100% 15N],enumeration_text
107,3,[U-99% 15N],"Uniformly labeled with 15N at a level of 99 percent"
107,4,[U-98% 15N],enumeration_text
107,5,[U-95% 15N],enumeration_text
107,6,[U-90% 15N],enumeration_text
107,7,[U-15N],"Uniformly labeled with 15N at an unknown percentage"
107,8,[U-100% 13C],enumeration_text
107,9,[U-95% 13C],enumeration_text
107,10,[U-10% 13C],"Uniformly labeled with 13C at a level of 10 percent"
107,11,[U-13C],"Uniformly labeled with 13C at an unknown percentage"
107,12,[U-100% 13C; U-100% 15N],enumeration_text
107,13,[U-99% 13C; U-99% 15N],"Uniformly labeled with 13C at 99 percent and 15N at 99 percent"
107,14,[U-98% 13C; U-98% 15N],enumeration_text
107,15,[U-95% 13C; U-95% 15N],enumeration_text
107,16,[U-95% 13C; U-90% 15N],enumeration_text
107,17,[U-10% 13C; U-100% 15N],enumeration_text
107,18,[U-10% 13C; U-99% 15N],enumeration_text
107,19,[U-13C; U-15N],"Uniformly labeled with 13C and 15N at unknown percentages"
107,20,[U-100% 13C; U-100% 15N; U-80% 2H],enumeration_text
107,21,[U-13C; U-15N; U-2H],"Uniformly labeled with 13C$ 15N$ and 2H at unknown percentages"
107,22,[U-100% 2H],enumeration_text
107,23,[U-99% 2H],enumeration_text
107,24,[U-2H],enumeration_text
107,25,[U-13C; U-15N]-Ade,"All adenine nucleotides labeled fully with both 13C and 15N"
107,26,[U-13C; U-15N]-Cyt,"All cytosine nucleotides labeled fully with both 13C and 15N"
107,27,[U-13C; U-15N]-Gua,"All guanine nucleotides labeled fully with both 13C and 15N"
107,28,[U-13C; U-15N]-Ura,"All uracil nucleotides labeled fully with both 13C and 15N"
107,29,[U-15N]-Leu,"Uniformly labeled 15N Leu residues"
107,30,[95% 13CA]-Trp,"All Trp residues labeled 95 percent with 13C in the CA position"
106,1,D2O,enumeration_text
106,2,DSS,enumeration_text
106,3,DTT,enumeration_text
106,4,H2O,enumeration_text
106,5,PMSF,enumeration_text
106,6,potassium chloride,enumeration_text
106,7,potassium phosphate,enumeration_text
106,8,sodium azide,enumeration_text
106,9,sodium chloride,enumeration_text
106,10,sodium phosphate,enumeration_text
106,11,TRIS,enumeration_text
106,12,TSP,enumeration_text
106,13,acetic acid,enumeration_text
106,14,AEBSF protease inhibitor,enumeration_text
106,15,ammonium acetate,enumeration_text
106,16,ammonium citrate,enumeration_text
106,17,ammonium sulfate,enumeration_text
106,18,APMSF,enumeration_text
106,19,ascorbate,enumeration_text
106,20,beta-mercaptoethanol,enumeration_text
106,21,cacodylate,enumeration_text
106,22,CHAPS,enumeration_text
106,23,chloroform,enumeration_text
106,24,DHPC,enumeration_text
106,25,DMPC,enumeration_text
106,26,DMPG,enumeration_text
106,27,DMSO,enumeration_text
106,28,DPC,enumeration_text
106,29,EDTA,enumeration_text
106,30,ethanol,enumeration_text
106,31,formate,enumeration_text
106,32,glycerol,enumeration_text
106,33,glycine,enumeration_text
106,34,HEPES,enumeration_text
106,35,imidazole,enumeration_text
106,36,MES,enumeration_text
106,37,methanol,enumeration_text
106,38,pefabloc,enumeration_text
106,39,Pf1 phage,enumeration_text
106,40,PIPES,enumeration_text
106,41,potassium cyanide,enumeration_text
106,42,SDS,enumeration_text
106,43,sodium acetate,enumeration_text
106,44,sodium dithionite,enumeration_text
106,45,sodium sulfate,enumeration_text
106,46,succinic acid,enumeration_text
106,47,t-butanol,enumeration_text
106,48,TCEP,enumeration_text
106,49,TES,enumeration_text
106,50,TFA,enumeration_text
106,51,TFE,enumeration_text
106,52,urea,enumeration_text
109,1,pH,enumeration_text
109,2,pH*,enumeration_text
109,3,pD,enumeration_text
109,4,temperature,enumeration_text
109,5,pressure,enumeration_text
109,6,ionic strength,enumeration_text
109,7,viscosity,enumeration_text
109,8,dielectric constant,enumeration_text
109,9,temperature controller setting,enumeration_text
110,1,Pa,Pascal$ 1 Pa = 1 N m^-2
110,2,bar,bar$ 1 bar = 10^5 Pa
110,3,atm,enumeration_text
110,4,mmHg,enumeration_text
110,5,Torr,enumeration_text
110,6,mbar,millibar
110,7,K,Kelvin
110,8,C,enumeration_text
110,9,pH,enumeration_text
110,10,M,enumeration_text
110,11,mM,enumeration_text
110,12,P,enumeration_text
110,13,cP,enumeration_text
110,14,m^2/s,enumeration_text
110,15,Pa.s,enumeration_text
110,16,Not defined,enumeration_text
110,17,hPa,hecto Pascal
110,18,pD,enumeration_text
110,19,pH*,enumeration_text
110,20,%,enumeration_text
110,21,s,second
105,1,90% H2O/10% D2O,enumeration_text
105,2,93% H2O/7% D2O,enumeration_text
105,3,95% H2O/5% D2O,enumeration_text
105,4,50% H2O/50% D2O,enumeration_text
105,5,100% D2O,enumeration_text
105,6,acetone,enumeration_text
105,7,chloroform,enumeration_text
105,8,DMSO,enumeration_text
105,9,ethanol/water,enumeration_text
105,10,methanol,enumeration_text
105,11,trifluoroacetic acid,enumeration_text
105,12,trifluoroethanol/water,enumeration_text
104,1,solution,enumeration_text
104,2,solid,enumeration_text
104,3,bicelle,enumeration_text
104,4,emulsion,enumeration_text
104,5,fiber,"solid-state fiber sample"
104,6,filamentous virus,enumeration_text
104,7,gel solution,"gel samples used for solution NMR"
104,8,gel solid,"gel samples used for solid-state NMR"
104,9,liposome,enumeration_text
104,10,membrane,enumeration_text
104,11,micelle,enumeration_text
104,12,lyophilized powder,enumeration_text
104,13,oriented membrane film,enumeration_text
104,14,fibrous protein,enumeration_text
104,15,polycrystalline powder,enumeration_text
104,16,reverse micelle,enumeration_text
104,17,single crystal,enumeration_text
104,18,microcrystalline,enumeration_text
104,19,liquid crystal,enumeration_text
104,20,in-cell,enumeration_text
144,1,ml,enumeration_text
32,1,not applicable,enumeration_text
32,2,Accelerated Technologies Center for Gene to 3D Structure,enumeration_text
32,3,Assembly$ Dynamics and Evolution of Cell-Cell and Cell-Matrix Adhesions,enumeration_text
32,4,Atoms-to-Animals: The Immune Function Network,enumeration_text
32,5,Architecture and Function of Biological Macromolecules Structure Genomics,ASG
32,6,Bacterial targets at IGS-CNRS$ France,enumeration_text
32,7,Berkeley Structural Genomics Center,BSGC
32,8,Center for Eukaryotic Structural Genomics,CESG
32,9,Center for High-Throughput Structural Biology,enumeration_text
32,10,Center for Membrane Proteins of Infectious Diseases,enumeration_text
32,11,Center for Structural Genomics of Infectious Diseases,enumeration_text
32,12,Center for Structures of Membrane Proteins,enumeration_text
32,13,Center for the X-ray Structure Determination of Human Transporters,enumeration_text
32,14,Chaperone-Enabled Studies of Epigenetic Regulation Enzymes,enumeration_text
32,15,Enzyme Discovery for Natural Product Biosynthesis,enumeration_text
32,16,GPCR Network,enumeration_text
32,17,Integrated Center for Structure and Function Innovation,enumeration_text
32,18,Israel Structural Proteomics Center,enumeration_text
32,19,Joint Center for Structural Genomics,JCSG
32,20,Marseilles Structural Genomics Program @ AFMB,enumeration_text
32,21,Medical Structural Genomics of Pathogenic Protozoa,enumeration_text
32,22,Membrane Protein Structural Biology Consortium,enumeration_text
32,23,Membrane Protein Structures by Solution NMR,enumeration_text
32,24,Midwest Center for Structural Genomics,MCSG
32,25,Mitochondrial Protein Partnership,enumeration_text
32,26,Montreal-Kingston Bacterial Structural Genomics Initiative,enumeration_text
32,27,Mycobacterium Tuberculosis Structural Proteomics Project,enumeration_text
32,28,New York Consortium on Membrane Protein Structure,enumeration_text
32,29,New York SGX Research Center for Structural Genomics,enumeration_text
32,30,New York Structural Genomics Research Consortium,NYSGRC
32,31,New York Structural GenomiX Research Consortium,enumeration_text
32,32,Northeast Structural Genomics Consortium,NESGC
32,33,North West Structural Genomics Centre,NWSGC
32,34,Nucleocytoplasmic Transport: a Target for Cellular Control,enumeration_text
32,35,Ontario Centre for Structural Proteomics,enumeration_text
32,36,Oxford Protein Production Facility,enumeration_text
32,37,Paris-Sud Yeast Structural Genomics,enumeration_text
32,38,Partnership for Stem Cell Biology,enumeration_text
32,39,Partnership for T-Cell Biology,enumeration_text
32,40,Program for the Characterization of Secreted Effector Proteins,enumeration_text
32,41,Protein Structure Factory,PSF
32,42,RIKEN Structural Genomics/Proteomics Initiative,enumeration_text
32,43,Scottish Structural Proteomics Facility,enumeration_text
32,44,Seattle Structural Genomics Center for Infectious Disease,enumeration_text
