Dictionary sequence,SFCategory,ADIT super category ID,ADIT super category,ADIT category group ID,ADIT category view name,Tag,Item enumerated,Item enumeration closed,Data Type,Nullable,Row Index Key,Source Key,Table Primary Key,Foreign Table,Foreign Column,Loopflag,Seq,Example,SfNamelFlg,Sf category flag,Sf pointer,default value,Tag category,Tag field,BMRB data type,Dictionary description,?
34880,theoretical_heteronucl_NOEs,6,kinetics,370,Theoretical heteronucl NOE,_Theoretical_heteronucl_NOE.Auth_comp_ID_1,N,?,VARCHAR(15),?,N,?,?,?,?,Y,260,LYS,N,N,N,?,Theoretical_heteronucl_NOE,Auth_comp_ID_1,code,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
34890,theoretical_heteronucl_NOEs,6,kinetics,370,Theoretical heteronucl NOE,_Theoretical_heteronucl_NOE.Auth_atom_ID_1,N,?,VARCHAR(15),?,N,?,?,?,?,Y,270,N,N,N,N,?,Theoretical_heteronucl_NOE,Auth_atom_ID_1,code,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
34900,theoretical_heteronucl_NOEs,6,kinetics,370,Theoretical heteronucl NOE,_Theoretical_heteronucl_NOE.Auth_entity_assembly_ID_2,N,?,VARCHAR(15),?,N,?,?,?,?,Y,280,?,N,N,N,?,Theoretical_heteronucl_NOE,Auth_entity_assembly_ID_2,code,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Entity_assembly_ID.,?
34910,theoretical_heteronucl_NOEs,6,kinetics,370,Theoretical heteronucl NOE,_Theoretical_heteronucl_NOE.Auth_seq_ID_2,N,?,VARCHAR(15),?,N,?,?,?,?,Y,290,265,N,N,N,?,Theoretical_heteronucl_NOE,Auth_seq_ID_2,code,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Seq_ID or Comp_index_ID.,?
34920,theoretical_heteronucl_NOEs,6,kinetics,370,Theoretical heteronucl NOE,_Theoretical_heteronucl_NOE.Auth_comp_ID_2,N,?,VARCHAR(15),?,N,?,?,?,?,Y,300,LYS,N,N,N,?,Theoretical_heteronucl_NOE,Auth_comp_ID_2,code,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
34930,theoretical_heteronucl_NOEs,6,kinetics,370,Theoretical heteronucl NOE,_Theoretical_heteronucl_NOE.Auth_atom_ID_2,N,?,VARCHAR(15),?,N,?,?,?,?,Y,310,HN,N,N,N,?,Theoretical_heteronucl_NOE,Auth_atom_ID_2,code,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
34940,theoretical_heteronucl_NOEs,6,kinetics,370,Theoretical heteronucl NOE,_Theoretical_heteronucl_NOE.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Theoretical_heteronucl_NOE_list,Sf_ID,Y,320,1,N,N,N,?,Theoretical_heteronucl_NOE,Sf_ID,int,Pointer to '_Theoretical_heteronucl_NOE_list.Sf_ID',?
34950,theoretical_heteronucl_NOEs,6,kinetics,370,Theoretical heteronucl NOE,_Theoretical_heteronucl_NOE.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,330,3456,N,N,N,?,Theoretical_heteronucl_NOE,Entry_ID,code,Pointer to '_Entry.ID',?
34960,theoretical_heteronucl_NOEs,6,kinetics,370,Theoretical heteronucl NOE,_Theoretical_heteronucl_NOE.Theoretical_heteronucl_NOE_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Theoretical_heteronucl_NOE_list,ID,Y,340,1,N,N,N,?,Theoretical_heteronucl_NOE,Theoretical_heteronucl_NOE_list_ID,int,Pointer to '_Theoretical_heteronucl_NOE_list.ID',?
34970,heteronucl_T1_relaxation,6,kinetics,400,Heteronuclear T1 relaxation values,_Heteronucl_T1_list.Sf_category,N,?,VARCHAR(127),NOT NULL,N,?,?,?,?,N,9790,?,N,Y,N,?,Heteronucl_T1_list,Sf_category,code,Category definition for the information content of the saveframe,?
34980,heteronucl_T1_relaxation,6,kinetics,400,Heteronuclear T1 relaxation values,_Heteronucl_T1_list.Sf_framecode,N,?,VARCHAR(127),NOT NULL,N,?,?,?,?,N,9800,?,Y,N,N,heteronuclear_T1_list_1,Heteronucl_T1_list,Sf_framecode,framecode,A label for the saveframe that describes in very brief terms the information contained in the saveframe.,?
34990,heteronucl_T1_relaxation,6,kinetics,400,Heteronuclear T1 relaxation values,_Heteronucl_T1_list.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,N,9810,?,N,N,N,?,Heteronucl_T1_list,Entry_ID,code,Pointer to '_Entry.ID',?
35000,heteronucl_T1_relaxation,6,kinetics,400,Heteronuclear T1 relaxation values,_Heteronucl_T1_list.Sf_ID,N,?,INTEGER,NOT NULL,N,Y,?,?,?,N,9820,?,N,N,N,?,Heteronucl_T1_list,Sf_ID,int,An interger value that is the unique identifier for the saveframe that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,?
35010,heteronucl_T1_relaxation,6,kinetics,400,Heteronuclear T1 relaxation values,_Heteronucl_T1_list.ID,N,?,INTEGER,NOT NULL,N,Y,Y,?,?,N,9830,?,N,N,N,?,Heteronucl_T1_list,ID,int,An integer value that uniquely identifies this saveframe of heteronuclear T1 data from other saveframes of this category in an entry.,?
35020,heteronucl_T1_relaxation,6,kinetics,400,Heteronuclear T1 relaxation values,_Heteronucl_T1_list.Name,N,?,VARCHAR(127),?,N,?,?,?,?,N,9840,?,N,N,N,?,Heteronucl_T1_list,Name,line,A name assigned to the save frame.,?
35030,heteronucl_T1_relaxation,6,kinetics,400,Heteronuclear T1 relaxation values,_Heteronucl_T1_list.Data_file_name,N,?,VARCHAR(127),?,N,?,?,?,?,N,9850,?,N,N,N,?,Heteronucl_T1_list,Data_file_name,line,The name of the file submitted with this depostion that contains the quantitative data for this saveframe.,?
35040,heteronucl_T1_relaxation,6,kinetics,400,Heteronuclear T1 relaxation values,_Heteronucl_T1_list.Sample_condition_list_ID,N,?,INTEGER,NOT NULL,N,?,?,Sample_condition_list,ID,N,9860,?,N,N,N,?,Heteronucl_T1_list,Sample_condition_list_ID,int,Pointer to '_Sample_condition_list.ID',?
35050,heteronucl_T1_relaxation,6,kinetics,400,Heteronuclear T1 relaxation values,_Heteronucl_T1_list.Sample_condition_list_label,N,?,VARCHAR(127),NOT NULL,N,?,?,Sample_condition_list,Sf_framecode,N,9870,?,N,N,Y,?,Heteronucl_T1_list,Sample_condition_list_label,framecode,The label for the set of experimental sample conditions used to collect the data for determination of the heteronuclear T1 relaxation values.,?
35060,heteronucl_T1_relaxation,6,kinetics,400,Heteronuclear T1 relaxation values,_Heteronucl_T1_list.Spectrometer_frequency_1H,N,?,FLOAT,NOT NULL,N,?,?,?,?,N,9880,600.1283731,N,N,N,?,Heteronucl_T1_list,Spectrometer_frequency_1H,float,The operating proton frequency in MHz of the NMR spectrometer used to collect the data.,?
35070,heteronucl_T1_relaxation,6,kinetics,400,Heteronuclear T1 relaxation values,_Heteronucl_T1_list.T1_coherence_type,Y,N,VARCHAR(31),NOT NULL,N,?,?,?,?,N,9890,Iz;Sz,N,N,N,?,Heteronucl_T1_list,T1_coherence_type,line,A code describing the nuclei involved in the measured T1 coherence.,?
35080,heteronucl_T1_relaxation,6,kinetics,400,Heteronuclear T1 relaxation values,_Heteronucl_T1_list.T1_val_units,Y,N,VARCHAR(15),NOT NULL,N,?,?,?,?,N,9900,s; s-1; ms,N,N,N,?,Heteronucl_T1_list,T1_val_units,code,The units used for the reported T1 relaxation values.  This will define the form of the reported data as either time or rate.,?
35090,heteronucl_T1_relaxation,6,kinetics,400,Heteronuclear T1 relaxation values,_Heteronucl_T1_list.Details,N,?,TEXT,?,N,?,?,?,?,N,9910,?,N,N,N,?,Heteronucl_T1_list,Details,text,Text describing the reported heteronuclear T1 relaxation data.,?
35100,heteronucl_T1_relaxation,6,kinetics,400,Heteronuclear T1 relaxation values,_Heteronucl_T1_list.Text_data_format,N,?,VARCHAR(31),?,N,?,?,?,?,N,9920,?,N,N,N,?,Heteronucl_T1_list,Text_data_format,line,The data format used to represent the heteronuclear T1 relaxation data as ASCII text in the text block that is the value to the '_Heteronucl_T1_list.Text_data' tag.,?
35110,heteronucl_T1_relaxation,6,kinetics,400,Heteronuclear T1 relaxation values,_Heteronucl_T1_list.Text_data,N,?,TEXT,?,N,?,?,?,?,N,9930,?,N,N,N,?,Heteronucl_T1_list,Text_data,text,A set of heteronuclear T1 relaxation data formatted as ASCII text.,?
35120,heteronucl_T1_relaxation,6,kinetics,400,NMR experiments used to derive these data,_Heteronucl_T1_experiment.Experiment_ID,N,?,INTEGER,NOT NULL,N,?,Y,Experiment,ID,Y,10,?,N,N,N,?,Heteronucl_T1_experiment,Experiment_ID,int,Pointer to '_Experiment.ID',?
35130,heteronucl_T1_relaxation,6,kinetics,400,NMR experiments used to derive these data,_Heteronucl_T1_experiment.Experiment_name,N,?,VARCHAR(127),?,N,?,?,Experiment,Name,Y,20,?,N,N,N,?,Heteronucl_T1_experiment,Experiment_name,line,The name of an experiment used to determine the data reported. The experiment name should exist in the experiments listed as values to the tag '_Experiment.Name'.,?
35140,heteronucl_T1_relaxation,6,kinetics,400,NMR experiments used to derive these data,_Heteronucl_T1_experiment.Sample_ID,N,?,INTEGER,?,N,?,?,Sample,ID,Y,30,?,N,N,N,?,Heteronucl_T1_experiment,Sample_ID,int,Pointer to '_Sample.ID',?
35150,heteronucl_T1_relaxation,6,kinetics,400,NMR experiments used to derive these data,_Heteronucl_T1_experiment.Sample_label,N,?,VARCHAR(127),?,N,?,?,Sample,Sf_framecode,Y,40,?,N,N,Y,?,Heteronucl_T1_experiment,Sample_label,framecode,Pointer to a saveframe of the category 'sample',?
35160,heteronucl_T1_relaxation,6,kinetics,400,NMR experiments used to derive these data,_Heteronucl_T1_experiment.Sample_state,Y,N,VARCHAR(31),?,N,?,?,?,?,Y,50,?,N,N,N,?,Heteronucl_T1_experiment,Sample_state,line,Physical state of the sample either anisotropic or isotropic.,?
35170,heteronucl_T1_relaxation,6,kinetics,400,NMR experiments used to derive these data,_Heteronucl_T1_experiment.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Heteronucl_T1_list,Sf_ID,Y,60,?,N,N,N,?,Heteronucl_T1_experiment,Sf_ID,int,Pointer to '_Heteronucl_T1_list.Sf_ID',?
35180,heteronucl_T1_relaxation,6,kinetics,400,NMR experiments used to derive these data,_Heteronucl_T1_experiment.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,70,?,N,N,N,?,Heteronucl_T1_experiment,Entry_ID,code,Pointer to '_Entry.ID',?
35190,heteronucl_T1_relaxation,6,kinetics,400,NMR experiments used to derive these data,_Heteronucl_T1_experiment.Heteronucl_T1_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Heteronucl_T1_list,ID,Y,80,?,N,N,N,?,Heteronucl_T1_experiment,Heteronucl_T1_list_ID,int,Pointer to '_Heteronucl_T1_list.ID',?
35200,heteronucl_T1_relaxation,6,kinetics,400,Software,_Heteronucl_T1_software.Software_ID,N,?,INTEGER,NOT NULL,N,?,Y,Software,ID,Y,10,?,N,N,N,?,Heteronucl_T1_software,Software_ID,int,Pointer to '_Software.ID',?
35210,heteronucl_T1_relaxation,6,kinetics,400,Software,_Heteronucl_T1_software.Software_label,N,?,VARCHAR(127),NOT NULL,N,?,?,Software,Sf_framecode,Y,20,?,N,N,Y,?,Heteronucl_T1_software,Software_label,framecode,Pointer to a saveframe of the category 'software',?
35220,heteronucl_T1_relaxation,6,kinetics,400,Software,_Heteronucl_T1_software.Method_ID,N,?,INTEGER,?,N,?,?,Method,ID,Y,30,?,N,N,N,?,Heteronucl_T1_software,Method_ID,int,Pointer to '_Method.ID',?
35230,heteronucl_T1_relaxation,6,kinetics,400,Software,_Heteronucl_T1_software.Method_label,N,?,VARCHAR(127),?,N,?,?,Method,Sf_framecode,Y,40,?,N,N,Y,?,Heteronucl_T1_software,Method_label,framecode,Pointer to a saveframe of the category 'method',?
35240,heteronucl_T1_relaxation,6,kinetics,400,Software,_Heteronucl_T1_software.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Heteronucl_T1_list,Sf_ID,Y,50,?,N,N,N,?,Heteronucl_T1_software,Sf_ID,int,Pointer to '_Heteronucl_T1_list.Sf_ID',?
35250,heteronucl_T1_relaxation,6,kinetics,400,Software,_Heteronucl_T1_software.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,60,?,N,N,N,?,Heteronucl_T1_software,Entry_ID,code,Pointer to '_Entry.ID',?
35260,heteronucl_T1_relaxation,6,kinetics,400,Software,_Heteronucl_T1_software.Heteronucl_T1_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Heteronucl_T1_list,ID,Y,70,?,N,N,N,?,Heteronucl_T1_software,Heteronucl_T1_list_ID,int,Pointer to '_Heteronucl_T1_list.ID',?
35270,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.ID,N,?,INTEGER,NOT NULL,Y,?,Y,?,?,Y,10,?,N,N,N,?,T1,ID,int,Unique identifier for the observed T1 relaxation value.,?
35280,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Assembly_atom_ID,N,?,INTEGER,?,N,?,?,Atom,Assembly_atom_ID,Y,20,?,N,N,N,?,T1,Assembly_atom_ID,int,Pointer to '_Atom.Assembly_atom_ID',?
35290,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Entity_assembly_ID,N,?,INTEGER,NOT NULL,N,?,?,Entity_assembly,ID,Y,30,?,N,N,N,?,T1,Entity_assembly_ID,int,Pointer to '_Entity_assembly.ID',?
35300,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Entity_ID,N,?,INTEGER,NOT NULL,N,?,?,Entity,ID,Y,40,?,N,N,N,?,T1,Entity_ID,int,Pointer to '_Entity.ID',?
35310,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Comp_index_ID,N,?,INTEGER,NOT NULL,N,?,?,Entity_comp_index,ID,Y,50,?,N,N,N,?,T1,Comp_index_ID,int,Pointer to '_Entity_comp_index.ID',?
35320,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Seq_ID,N,?,INTEGER,NOT NULL,N,?,?,Entity_poly_seq,Num,Y,60,?,N,N,N,?,T1,Seq_ID,int,Pointer to '_Entity_poly_seq.Num',?
35330,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Comp_ID,N,?,CHAR(12),NOT NULL,N,?,?,Chem_comp,ID,Y,70,?,N,N,N,?,T1,Comp_ID,code,Pointer to '_Chem_comp.ID',?
35340,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Atom_ID,N,?,CHAR(12),NOT NULL,N,?,?,Chem_comp_atom,Atom_ID,Y,80,?,N,N,N,?,T1,Atom_ID,atcode,Pointer to '_Chem_comp_atom.Atom_ID',?
35350,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Atom_type,N,?,VARCHAR(15),NOT NULL,N,?,?,?,?,Y,90,?,N,N,N,?,T1,Atom_type,code,The value for this tag is a standard IUPAC abbreviation for an element (i.e.$ H$ C$ P$ etc).,?
35360,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Atom_isotope_number,N,?,INTEGER,?,N,?,?,?,?,Y,100,?,N,N,N,?,T1,Atom_isotope_number,int,The mass number for the chemical element defined by the tag '_Atom_type' or any of its related tags.,?
35370,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Val,N,?,FLOAT,NOT NULL,N,?,?,?,?,Y,110,?,N,N,N,?,T1,Val,float,The T1 relaxation value.,?
35380,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Val_err,N,?,FLOAT,?,N,?,?,?,?,Y,120,?,N,N,N,?,T1,Val_err,float,The estimated error in the reported T1 relaxation value.,?
35390,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Resonance_ID,N,?,INTEGER,?,N,?,?,Resonance,ID,Y,130,?,N,N,N,?,T1,Resonance_ID,int,Pointer to '_Resonance.ID',?
35400,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Auth_entity_assembly_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,140,?,N,N,N,?,T1,Auth_entity_assembly_ID,code,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Entity_assembly_ID.,?
35410,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Auth_seq_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,150,-3,N,N,N,?,T1,Auth_seq_ID,code,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Seq_ID or Comp_index_ID.,?
35420,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Auth_comp_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,160,DPN,N,N,N,?,T1,Auth_comp_ID,code,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
35430,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Auth_atom_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,170,HB1,N,N,N,?,T1,Auth_atom_ID,code,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
35440,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Heteronucl_T1_list,Sf_ID,Y,180,?,N,N,N,?,T1,Sf_ID,int,Pointer to '_Heteronucl_T1_list.Sf_ID',?
35450,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,190,?,N,N,N,?,T1,Entry_ID,code,Pointer to '_Entry.ID',?
35460,heteronucl_T1_relaxation,6,kinetics,400,T1,_T1.Heteronucl_T1_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Heteronucl_T1_list,ID,Y,200,?,N,N,N,?,T1,Heteronucl_T1_list_ID,int,Pointer to '_Heteronucl_T1_list.ID',?
35470,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical heteronuclear T1 relaxation values,_Theoretical_heteronucl_T1_list.Sf_category,N,?,VARCHAR(127),NOT NULL,N,?,?,?,?,N,9940,?,N,Y,N,?,Theoretical_heteronucl_T1_list,Sf_category,code,Category definition for the information content of the saveframe,?
35480,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical heteronuclear T1 relaxation values,_Theoretical_heteronucl_T1_list.Sf_framecode,N,?,VARCHAR(127),NOT NULL,N,?,?,?,?,N,9950,?,Y,N,N,heteronuclear_T1_list_1,Theoretical_heteronucl_T1_list,Sf_framecode,framecode,A label for the saveframe that describes in very brief terms the information contained in the saveframe.,?
35490,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical heteronuclear T1 relaxation values,_Theoretical_heteronucl_T1_list.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,N,9960,?,N,N,N,?,Theoretical_heteronucl_T1_list,Entry_ID,code,Pointer to '_Entry.ID',?
35500,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical heteronuclear T1 relaxation values,_Theoretical_heteronucl_T1_list.Sf_ID,N,?,INTEGER,NOT NULL,N,Y,?,?,?,N,9970,?,N,N,N,?,Theoretical_heteronucl_T1_list,Sf_ID,int,An interger value that is the unique identifier for the saveframe that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,?
35510,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical heteronuclear T1 relaxation values,_Theoretical_heteronucl_T1_list.ID,N,?,INTEGER,NOT NULL,N,Y,Y,?,?,N,9980,?,N,N,N,?,Theoretical_heteronucl_T1_list,ID,int,An integer value that uniquely identifies this saveframe of theoretical heteronuclear T1 data from other saveframes of this category in an entry.,?
35520,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical heteronuclear T1 relaxation values,_Theoretical_heteronucl_T1_list.Name,N,?,VARCHAR(127),?,N,?,?,?,?,N,9990,?,N,N,N,?,Theoretical_heteronucl_T1_list,Name,line,A name assigned to the save frame.,?
35530,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical heteronuclear T1 relaxation values,_Theoretical_heteronucl_T1_list.Data_file_name,N,?,VARCHAR(127),?,N,?,?,?,?,N,10000,?,N,N,N,?,Theoretical_heteronucl_T1_list,Data_file_name,line,The name of the file submitted with this depostion that contains the quantitative data for this saveframe.,?
35540,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical heteronuclear T1 relaxation values,_Theoretical_heteronucl_T1_list.Sample_condition_list_ID,N,?,INTEGER,NOT NULL,N,?,?,Sample_condition_list,ID,N,10010,?,N,N,N,?,Theoretical_heteronucl_T1_list,Sample_condition_list_ID,int,Pointer to '_Sample_condition_list.ID',?
35550,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical heteronuclear T1 relaxation values,_Theoretical_heteronucl_T1_list.Sample_condition_list_label,N,?,VARCHAR(127),NOT NULL,N,?,?,Sample_condition_list,Sf_framecode,N,10020,?,N,N,Y,?,Theoretical_heteronucl_T1_list,Sample_condition_list_label,framecode,The label for the set of experimental sample conditions used to collect the data for determination of the theoretical heteronuclear T1 relaxation values.,?
35560,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical heteronuclear T1 relaxation values,_Theoretical_heteronucl_T1_list.Spectrometer_frequency_1H,N,?,FLOAT,NOT NULL,N,?,?,?,?,N,10030,600.1283731,N,N,N,?,Theoretical_heteronucl_T1_list,Spectrometer_frequency_1H,float,The operating proton frequency in MHz of the NMR spectrometer used to collect the data.,?
35570,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical heteronuclear T1 relaxation values,_Theoretical_heteronucl_T1_list.T1_coherence_type,Y,N,VARCHAR(31),NOT NULL,N,?,?,?,?,N,10040,Iz;Sz,N,N,N,?,Theoretical_heteronucl_T1_list,T1_coherence_type,line,A code describing the nuclei involved in the measured T1 coherence.,?
35580,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical heteronuclear T1 relaxation values,_Theoretical_heteronucl_T1_list.T1_val_units,Y,N,VARCHAR(15),NOT NULL,N,?,?,?,?,N,10050,s; s-1; ms,N,N,N,?,Theoretical_heteronucl_T1_list,T1_val_units,code,The units used for the reported T1 relaxation values.  This will define the form of the reported data as either time or rate.,?
35590,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical heteronuclear T1 relaxation values,_Theoretical_heteronucl_T1_list.Details,N,?,TEXT,?,N,?,?,?,?,N,10060,?,N,N,N,?,Theoretical_heteronucl_T1_list,Details,text,Text describing the reported theoretical heteronuclear T1 relaxation data.,?
35600,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical heteronuclear T1 relaxation values,_Theoretical_heteronucl_T1_list.Text_data_format,N,?,VARCHAR(31),?,N,?,?,?,?,N,10070,?,N,N,N,?,Theoretical_heteronucl_T1_list,Text_data_format,line,The data format used to represent the theoretical heteronuclear T1 relaxation data as ASCII text in the text block that is the value to the '_Theoretical_heteronucl_T1_list.Text_data' tag.,?
35610,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Theoretical heteronuclear T1 relaxation values,_Theoretical_heteronucl_T1_list.Text_data,N,?,TEXT,?,N,?,?,?,?,N,10080,?,N,N,N,?,Theoretical_heteronucl_T1_list,Text_data,text,A set of theoretical heteronuclear T1 relaxation data formatted as ASCII text.,?
35620,theoretical_heteronucl_T1_relaxation,6,kinetics,402,NMR experiments used to derive these data,_Theoretical_heteronucl_T1_experiment.Experiment_ID,N,?,INTEGER,NOT NULL,N,?,Y,Experiment,ID,Y,10,?,N,N,N,?,Theoretical_heteronucl_T1_experiment,Experiment_ID,int,Pointer to '_Experiment.ID',?
35630,theoretical_heteronucl_T1_relaxation,6,kinetics,402,NMR experiments used to derive these data,_Theoretical_heteronucl_T1_experiment.Experiment_name,N,?,VARCHAR(127),?,N,?,?,Experiment,Name,Y,20,?,N,N,N,?,Theoretical_heteronucl_T1_experiment,Experiment_name,line,The name of an experiment used to determine the data reported. The experiment name should exist in the experiments listed as values to the tag '_Experiment.Name'.,?
35640,theoretical_heteronucl_T1_relaxation,6,kinetics,402,NMR experiments used to derive these data,_Theoretical_heteronucl_T1_experiment.Sample_ID,N,?,INTEGER,?,N,?,?,Sample,ID,Y,30,?,N,N,N,?,Theoretical_heteronucl_T1_experiment,Sample_ID,int,Pointer to '_Sample.ID',?
35650,theoretical_heteronucl_T1_relaxation,6,kinetics,402,NMR experiments used to derive these data,_Theoretical_heteronucl_T1_experiment.Sample_label,N,?,VARCHAR(127),?,N,?,?,Sample,Sf_framecode,Y,40,?,N,N,Y,?,Theoretical_heteronucl_T1_experiment,Sample_label,framecode,Pointer to a saveframe of the category 'sample',?
35660,theoretical_heteronucl_T1_relaxation,6,kinetics,402,NMR experiments used to derive these data,_Theoretical_heteronucl_T1_experiment.Sample_state,Y,N,VARCHAR(31),?,N,?,?,?,?,Y,50,?,N,N,N,?,Theoretical_heteronucl_T1_experiment,Sample_state,line,Physical state of the sample either anisotropic or isotropic.,?
35670,theoretical_heteronucl_T1_relaxation,6,kinetics,402,NMR experiments used to derive these data,_Theoretical_heteronucl_T1_experiment.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Theoretical_heteronucl_T1_list,Sf_ID,Y,60,?,N,N,N,?,Theoretical_heteronucl_T1_experiment,Sf_ID,int,Pointer to '_Theoretical_heteronucl_T1_list.Sf_ID',?
35680,theoretical_heteronucl_T1_relaxation,6,kinetics,402,NMR experiments used to derive these data,_Theoretical_heteronucl_T1_experiment.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,70,?,N,N,N,?,Theoretical_heteronucl_T1_experiment,Entry_ID,code,Pointer to '_Entry.ID',?
35690,theoretical_heteronucl_T1_relaxation,6,kinetics,402,NMR experiments used to derive these data,_Theoretical_heteronucl_T1_experiment.Theoretical_heteronucl_T1_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Theoretical_heteronucl_T1_list,ID,Y,80,?,N,N,N,?,Theoretical_heteronucl_T1_experiment,Theoretical_heteronucl_T1_list_ID,int,Pointer to '_Theoretical_heteronucl_T1_list.ID',?
35700,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Software,_Theoretical_heteronucl_T1_software.Software_ID,N,?,INTEGER,NOT NULL,N,?,Y,Software,ID,Y,10,?,N,N,N,?,Theoretical_heteronucl_T1_software,Software_ID,int,Pointer to '_Software.ID',?
35710,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Software,_Theoretical_heteronucl_T1_software.Software_label,N,?,VARCHAR(127),NOT NULL,N,?,?,Software,Sf_framecode,Y,20,?,N,N,Y,?,Theoretical_heteronucl_T1_software,Software_label,framecode,Pointer to a saveframe of the category 'software',?
35720,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Software,_Theoretical_heteronucl_T1_software.Method_ID,N,?,INTEGER,?,N,?,?,Method,ID,Y,30,?,N,N,N,?,Theoretical_heteronucl_T1_software,Method_ID,int,Pointer to '_Method.ID',?
35730,theoretical_heteronucl_T1_relaxation,6,kinetics,402,Software,_Theoretical_heteronucl_T1_software.Method_label,N,?,VARCHAR(127),?,N,?,?,Method,Sf_framecode,Y,40,?,N,N,Y,?,Theoretical_heteronucl_T1_software,Method_label,framecode,Pointer to a saveframe of the category 'method',?
